Season,Team,Lg,Salary
2021-22,San Antonio Spurs,NBA,"$3,946,800"
2022-23,San Antonio Spurs,NBA,"$4,144,320"
2023-24,San Antonio Spurs,NBA,"$4,341,600"
2023-24,Los Angeles Clippers,NBA,"$1,764,341"
2023-24,Los Angeles Clippers,NBA,(TW)
2024-25,Los Angeles Clippers,NBA,"$1,000,000"
Career,(may be incomplete),,"$15,197,061"
