Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2008-09,23,DEN,NBA,C,10.0,0.0,26.0,2.0,9.0,0.222,0.0,0.0,2.0,9.0,0.222,0.222,5.0,8.0,0.625,2.0,4.0,6.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,
2009-10,24,DEN,NBA,C,6.0,1.0,45.0,6.0,11.0,0.545,0.0,0.0,6.0,11.0,0.545,0.545,1.0,2.0,0.5,2.0,9.0,11.0,1.0,1.0,3.0,3.0,13.0,13.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,ATL,NBA,C,6.0,4.0,101.0,14.0,27.0,0.519,0.0,0.0,14.0,27.0,0.519,0.519,1.0,2.0,0.5,4.0,18.0,22.0,4.0,1.0,4.0,3.0,18.0,29.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,22.0,5.0,172.0,22.0,47.0,0.468,0.0,0.0,22.0,47.0,0.468,0.468,7.0,12.0,0.583,8.0,31.0,39.0,6.0,2.0,8.0,7.0,35.0,51.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,19.0,641.0,82.0,175.0,0.468,0.0,0.0,82.0,175.0,0.468,0.468,26.0,45.0,0.583,30.0,116.0,145.0,22.0,7.0,30.0,26.0,130.0,190.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,16.0,1.0,71.0,8.0,20.0,0.4,0.0,0.0,8.0,20.0,0.4,0.4,6.0,10.0,0.6,4.0,13.0,17.0,2.0,1.0,4.0,4.0,17.0,22.0,0.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,6.0,4.0,101.0,14.0,27.0,0.519,0.0,0.0,14.0,27.0,0.519,0.519,1.0,2.0,0.5,4.0,18.0,22.0,4.0,1.0,4.0,3.0,18.0,29.0,0.0,
