"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2014-15,23.0,MIL,NBA,48:56,8.0,20.0,3.0,8.0,6.0,13.0,3.0,4.0,3.0,5.0,6.0,7.0,4.0,1.0,3.0,4.0,22.0,17.0
2016-17,25.0,MIL,NBA,42:26,8.0,15.0,3.0,5.0,7.0,13.0,5.0,7.0,0.0,11.0,11.0,9.0,5.0,0.0,4.0,4.0,20.0,20.1
2017-18,26.0,MIL,NBA,47:25,12.0,21.0,5.0,9.0,7.0,15.0,5.0,5.0,1.0,8.0,8.0,7.0,2.0,2.0,4.0,5.0,32.0,26.5
2018-19,27.0,MIL,NBA,44:10,11.0,19.0,7.0,10.0,7.0,10.0,8.0,8.0,2.0,11.0,11.0,10.0,3.0,0.0,5.0,5.0,30.0,29.4
2019-20,28.0,MIL,NBA,47:59,12.0,28.0,4.0,9.0,9.0,21.0,11.0,12.0,2.0,9.0,10.0,8.0,2.0,1.0,6.0,6.0,36.0,26.4
2020-21,29.0,MIL,NBA,52:21,15.0,33.0,6.0,12.0,12.0,25.0,11.0,12.0,4.0,15.0,15.0,8.0,5.0,2.0,7.0,4.0,40.0,38.7
2021-22,30.0,MIL,NBA,38:39,6.0,13.0,5.0,7.0,3.0,6.0,2.0,2.0,1.0,5.0,5.0,8.0,2.0,0.0,7.0,4.0,18.0,16.6
2022-23,31.0,MIL,NBA,41:01,12.0,24.0,4.0,10.0,10.0,14.0,9.0,10.0,2.0,7.0,9.0,8.0,2.0,0.0,5.0,6.0,33.0,23.5
2023-24,32.0,MIL,NBA,41:20,16.0,29.0,4.0,9.0,12.0,20.0,7.0,9.0,4.0,9.0,12.0,6.0,2.0,1.0,4.0,5.0,42.0,30.8
Career,,,,52:21,16.0,33.0,7.0,12.0,12.0,25.0,11.0,12.0,4.0,15.0,15.0,10.0,5.0,2.0,7.0,6.0,42.0,38.7
,,,,,,,,,,,,,,,,,,,,,,
9 Seasons,,MIL,NBA,52:21,16.0,33.0,7.0,12.0,12.0,25.0,11.0,12.0,4.0,15.0,15.0,10.0,5.0,2.0,7.0,6.0,42.0,38.7
