Season,Team,Lg,Salary
2015-16,Milwaukee Bucks,NBA,"$1,733,040"
2016-17,Milwaukee Bucks,NBA,"$1,811,040"
2017-18,New Orleans Pelicans,NBA,"$1,889,040"
2017-18,Orlando Magic,NBA,"$166,258"
Career,(may be incomplete),,"$5,599,378"
