"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,21.0,ORL,NBA,14:24,2.0,6.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,6.0,8.0,1.0,1.0,2.0,2.0,3.0,6.0,5.1
2010-11,22.0,ORL,NBA,29:13,3.0,9.0,3.0,5.0,1.0,4.0,2.0,2.0,4.0,6.0,7.0,1.0,2.0,1.0,1.0,5.0,11.0,10.3
2011-12,23.0,ORL,NBA,39:25,5.0,13.0,4.0,9.0,1.0,4.0,2.0,3.0,3.0,5.0,8.0,2.0,1.0,1.0,3.0,6.0,14.0,8.5
2014-15,26.0,NOP,NBA,34:30,10.0,14.0,2.0,5.0,8.0,11.0,4.0,4.0,3.0,4.0,6.0,4.0,0.0,2.0,2.0,4.0,26.0,21.1
2016-17,28.0,HOU,NBA,37:36,8.0,14.0,4.0,10.0,6.0,7.0,4.0,4.0,4.0,9.0,12.0,3.0,2.0,1.0,3.0,5.0,19.0,19.2
2017-18,29.0,HOU,NBA,18:29,4.0,6.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,12.0,10.7
Career,,,,39:25,10.0,14.0,4.0,10.0,8.0,11.0,4.0,4.0,4.0,9.0,12.0,4.0,2.0,2.0,3.0,6.0,26.0,21.1
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,ORL,NBA,39:25,5.0,13.0,4.0,9.0,2.0,4.0,2.0,3.0,4.0,6.0,8.0,2.0,2.0,2.0,3.0,6.0,14.0,10.3
2 Seasons,,HOU,NBA,37:36,8.0,14.0,4.0,10.0,6.0,7.0,4.0,4.0,4.0,9.0,12.0,3.0,2.0,1.0,3.0,5.0,19.0,19.2
1 Season,,NOP,NBA,34:30,10.0,14.0,2.0,5.0,8.0,11.0,4.0,4.0,3.0,4.0,6.0,4.0,0.0,2.0,2.0,4.0,26.0,21.1
