"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2005-06,21.0,NJN,NBA,23:08,3.0,5.0,1.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,5.0,7.0,5.3
2006-07,22.0,NJN,NBA,38:09,5.0,12.0,2.0,4.0,5.0,10.0,6.0,8.0,3.0,8.0,11.0,4.0,3.0,2.0,5.0,6.0,16.0,12.0
2007-08,23.0,TOT,NBA,43:22,8.0,14.0,4.0,7.0,5.0,11.0,5.0,6.0,4.0,6.0,9.0,6.0,2.0,2.0,3.0,6.0,21.0,14.8
2007-08,23.0,NJN,NBA,43:22,8.0,14.0,4.0,7.0,5.0,11.0,5.0,6.0,4.0,6.0,9.0,6.0,2.0,2.0,3.0,6.0,21.0,14.8
2007-08,23.0,DAL,NBA,22:24,3.0,6.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,7.0,7.3
2008-09,24.0,DAL,NBA,40:23,10.0,18.0,4.0,7.0,10.0,13.0,6.0,6.0,3.0,6.0,6.0,4.0,4.0,4.0,3.0,6.0,24.0,18.5
2009-10,25.0,TOR,NBA,38:16,7.0,15.0,3.0,7.0,6.0,8.0,4.0,6.0,3.0,6.0,8.0,4.0,3.0,2.0,4.0,5.0,19.0,17.2
2010-11,26.0,SAC,NBA,10:50,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.2
Career,,,,43:22,10.0,18.0,4.0,7.0,10.0,13.0,6.0,8.0,4.0,8.0,11.0,6.0,4.0,4.0,5.0,6.0,24.0,18.5
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,NJN,NBA,43:22,8.0,14.0,4.0,7.0,5.0,11.0,6.0,8.0,4.0,8.0,11.0,6.0,3.0,2.0,5.0,6.0,21.0,14.8
2 Seasons,,DAL,NBA,40:23,10.0,18.0,4.0,7.0,10.0,13.0,6.0,6.0,3.0,6.0,6.0,4.0,4.0,4.0,3.0,6.0,24.0,18.5
1 Season,,TOR,NBA,38:16,7.0,15.0,3.0,7.0,6.0,8.0,4.0,6.0,3.0,6.0,8.0,4.0,3.0,2.0,4.0,5.0,19.0,17.2
1 Season,,SAC,NBA,10:50,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.2
