Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2000-01,23,TOR,NBA,SG,8.0,3.0,110.0,18.0,35.0,0.514,4.0,9.0,0.444,14.0,26.0,0.538,0.571,3.0,4.0,0.75,2.0,10.0,12.0,15.0,6.0,0.0,6.0,10.0,43.0,0.0,
2001-02,24,TOR,NBA,SF,5.0,5.0,154.0,18.0,49.0,0.367,2.0,17.0,0.118,16.0,32.0,0.5,0.388,8.0,10.0,0.8,3.0,11.0,14.0,11.0,5.0,3.0,7.0,17.0,46.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,29,TOR,NBA,SF,6.0,2.0,183.0,15.0,29.0,0.517,6.0,12.0,0.5,9.0,17.0,0.529,0.621,5.0,6.0,0.833,5.0,22.0,27.0,2.0,2.0,2.0,6.0,20.0,41.0,0.0,
2007-08,30,NOH,NBA,SG,12.0,12.0,277.0,33.0,68.0,0.485,16.0,34.0,0.471,17.0,34.0,0.5,0.603,4.0,6.0,0.667,3.0,28.0,31.0,7.0,6.0,3.0,5.0,29.0,86.0,0.0,
2008-09,31,NOH,NBA,SG,2.0,0.0,21.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,2.0,0.0,0.3,3.0,4.0,0.75,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,33.0,22.0,745.0,85.0,186.0,0.457,29.0,75.0,0.387,56.0,111.0,0.505,0.535,23.0,30.0,0.767,14.0,73.0,87.0,36.0,20.0,8.0,24.0,79.0,222.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,55.0,1851.0,211.0,462.0,0.457,72.0,186.0,0.387,139.0,276.0,0.505,0.535,57.0,75.0,0.767,35.0,181.0,216.0,89.0,50.0,20.0,60.0,196.0,552.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,19.0,10.0,447.0,51.0,113.0,0.451,12.0,38.0,0.316,39.0,75.0,0.52,0.504,16.0,20.0,0.8,10.0,43.0,53.0,28.0,13.0,5.0,19.0,47.0,130.0,0.0,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,14.0,12.0,298.0,34.0,73.0,0.466,17.0,37.0,0.459,17.0,36.0,0.472,0.582,7.0,10.0,0.7,4.0,30.0,34.0,8.0,7.0,3.0,5.0,32.0,92.0,0.0,
