"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2019-20,22,UTA,NBA,SF,2,0,14,0.5,17.0,0.333,0.167,0.167,0.0,0.0,0.667,1.0,1.0,1.0,0.25,0.5,1.0,0.0,0,0.25,0.0,0,0,
2020-21,23,UTA,NBA,SG,8,0,41,0.0,24.3,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,0.0,0,0.8,0.0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,10,0,55,0.273,20.7,0.182,0.091,0.091,0.0,0.0,0.818,1.0,1.0,1.0,0.111,0.5,1.0,0.0,0,0.556,0.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,451,0.273,20.7,0.182,0.091,0.091,0.0,0.0,0.818,1.0,1.0,1.0,0.111,0.5,1.0,0.0,0,0.556,0.0,0,0,
