Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,22,POR,NBA,PG,5,0,27,2.7,8.0,0.333,0.0,0.0,2.7,8.0,0.333,0.333,0.0,0.0,1.3,2.7,4.0,9.3,0.0,1.3,2.7,6.7,5.3,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,27,2.7,8.0,0.333,0.0,0.0,2.7,8.0,0.333,0.333,0.0,0.0,1.3,2.7,4.0,9.3,0.0,1.3,2.7,6.7,5.3,
