Highlight,Unnamed: 1,In Stathead
"Career high, Points",2.0,View full stats from top 20 games
"Career high, Rebounds",4.0,View full stats from top 20 games
"Career high, Assists",2.0,View full stats from top 20 games
"Career high, Game Score",-0.3,View full stats from top 20 games
