"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2020-21,22,MEM,NBA,SG,68.0,17.0,1519.0,0.469,0.513,0.432,0.586,0.816,0.6,0.098,0.543,101.0,97.0,118.0,109.0,105.0,105.0,40.0,139.0,48.2,29.7,
2021-22,23,MEM,NBA,SG,76.0,76.0,2266.0,0.461,0.484,0.436,0.565,0.903,0.592,0.141,0.475,100.0,91.0,123.0,106.0,117.0,105.0,57.0,119.0,73.2,60.5,
2022-23,24,MEM,NBA,SG,58.0,58.0,1841.0,0.479,0.534,0.408,0.568,0.883,0.606,0.218,0.433,101.0,97.0,113.0,104.0,113.0,104.0,82.0,112.0,42.0,50.5,
2023-24,25,MEM,NBA,SG,42.0,42.0,1443.0,0.464,0.536,0.381,0.552,0.87,0.589,0.207,0.464,98.0,98.0,104.0,101.0,111.0,101.0,85.0,117.0,8.8,14.7,
2024-25,26,MEM,NBA,SG,69.0,68.0,2205.0,0.484,0.548,0.392,0.565,0.894,0.6,0.194,0.411,104.0,101.0,109.0,104.0,115.0,104.0,80.0,97.0,44.3,53.5,
2025-26,27,ORL,NBA,SG,21.0,21.0,688.0,0.455,0.522,0.324,0.51,0.934,0.572,0.292,0.337,97.0,95.0,90.0,94.0,119.0,98.0,104.0,81.0,-21.6,-7.4,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,334.0,282.0,9962.0,0.471,0.524,0.406,0.562,0.888,0.596,0.185,0.449,100.0,97.0,113.0,104.0,114.0,103.0,73.0,112.0,194.9,201.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (5 Yrs),MEM (5 Yrs),MEM (5 Yrs),MEM (5 Yrs),,313.0,261.0,9274.0,0.472,0.524,0.41,0.566,0.883,0.597,0.177,0.457,101.0,97.0,114.0,105.0,113.0,104.0,71.0,114.0,216.5,208.9,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,21.0,21.0,688.0,0.455,0.522,0.324,0.51,0.934,0.572,0.292,0.337,97.0,95.0,90.0,94.0,119.0,98.0,104.0,81.0,-21.6,-7.4,
