Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,20,CLE,NBA,PG,82.0,72.0,31.8,6.3,14.7,0.43,1.5,3.6,0.402,4.9,11.1,0.44,0.48,2.6,3.1,0.839,0.7,2.2,2.9,3.0,0.5,0.1,2.3,2.3,16.7,ROY-5
2019-20,21,CLE,NBA,PG,65.0,65.0,33.0,7.9,16.7,0.472,1.5,3.9,0.38,6.4,12.8,0.501,0.517,3.5,4.1,0.846,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,20.8,
2020-21,22,CLE,NBA,SG,60.0,60.0,35.3,8.8,18.4,0.475,1.6,4.4,0.371,7.1,14.0,0.508,0.519,5.2,6.4,0.815,1.0,2.2,3.1,4.4,1.0,0.2,2.8,2.6,24.3,
2021-22,23,CLE,NBA,SG,11.0,11.0,28.7,6.2,13.7,0.45,1.0,4.1,0.244,5.2,9.6,0.538,0.487,2.6,3.5,0.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0,
2022-23,24,UTA,NBA,PG,48.0,15.0,23.9,4.9,9.8,0.506,1.0,2.5,0.393,3.9,7.2,0.546,0.558,3.4,4.1,0.819,0.8,1.4,2.2,2.9,0.6,0.1,1.8,2.3,14.3,
2023-24,25,UTA,NBA,SG,78.0,51.0,26.6,6.5,13.3,0.487,1.6,4.2,0.394,4.8,9.1,0.53,0.549,4.1,4.7,0.859,0.9,1.7,2.6,4.9,0.8,0.2,2.1,2.0,18.7,
2024-25,26,UTA,NBA,SG,63.0,61.0,27.9,6.6,13.8,0.48,1.7,4.3,0.406,4.9,9.5,0.513,0.543,3.4,4.0,0.865,1.0,1.8,2.7,4.2,0.7,0.1,2.5,2.3,18.4,
2025-26,27,CHO,NBA,SG,14.0,9.0,26.2,4.9,10.7,0.46,1.5,3.8,0.396,3.4,6.9,0.495,0.53,3.9,4.5,0.857,0.3,1.9,2.2,4.8,0.7,0.0,2.8,2.3,15.2,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,421.0,344.0,29.7,6.8,14.4,0.47,1.5,3.9,0.387,5.3,10.5,0.5,0.522,3.6,4.3,0.839,0.9,1.9,2.8,3.7,0.8,0.1,2.4,2.3,18.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),,218.0,208.0,32.9,7.5,16.3,0.458,1.5,3.9,0.378,6.0,12.3,0.484,0.504,3.6,4.3,0.827,0.9,2.2,3.0,3.3,0.8,0.1,2.5,2.3,20.0,
UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),,189.0,127.0,26.3,6.1,12.6,0.488,1.5,3.8,0.398,4.6,8.8,0.527,0.549,3.7,4.3,0.851,0.9,1.7,2.5,4.2,0.7,0.2,2.2,2.2,17.5,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,14.0,9.0,26.2,4.9,10.7,0.46,1.5,3.8,0.396,3.4,6.9,0.495,0.53,3.9,4.5,0.857,0.3,1.9,2.2,4.8,0.7,0.0,2.8,2.3,15.2,
