Season,Team,Lg,Salary
2023-24,Brooklyn Nets,NBA,"$850,000"
2023-24,Brooklyn Nets,NBA,(TW)
2024-25,Brooklyn Nets,NBA,"$1,891,857"
Career,(may be incomplete),,"$2,741,857"
