Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,20,OKC,NBA,C,81,20,1197,93,185,.503,0,0,,93,185,.503,.503,79,136,.581,142,190,332,43,40,57,71,203,265,0,ROY-7
2014-15,21,OKC,NBA,C,70,67,1771,217,399,.544,0,2,.000,217,397,.547,.544,103,205,.502,199,324,523,66,38,86,99,222,537,0,
2015-16,22,OKC,NBA,C,80,80,2014,261,426,.613,0,0,,261,426,.613,.613,114,196,.582,219,314,533,62,42,89,84,223,636,0,
2016-17,23,OKC,NBA,C,80,80,2389,374,655,.571,0,1,.000,374,654,.572,.571,157,257,.611,281,332,613,86,89,78,146,195,905,0,
2017-18,24,OKC,NBA,C,76,76,2487,448,712,.629,0,2,.000,448,710,.631,.629,160,286,.559,384,301,685,88,92,78,128,215,1056,0,DPOY-12
2018-19,25,OKC,NBA,C,80,80,2669,481,809,.595,0,2,.000,481,807,.596,.595,146,292,.500,391,369,760,124,117,76,135,204,1108,0,
2019-20,26,OKC,NBA,C,63,63,1680,283,478,.592,1,3,.333,282,475,.594,.593,117,201,.582,207,376,583,146,51,67,94,122,684,0,
2020-21,27,NOP,NBA,C,58,58,1605,189,308,.614,0,3,.000,189,305,.620,.614,60,135,.444,213,301,514,111,54,38,78,113,438,1,
2021-22,28,MEM,NBA,C,76,75,1999,210,384,.547,0,1,.000,210,383,.548,.547,108,199,.543,349,411,760,256,65,60,115,153,528,0,
2022-23,29,MEM,NBA,C,42,42,1133,157,263,.597,0,1,.000,157,262,.599,.597,47,129,.364,214,271,485,97,36,46,79,98,361,0,
2023-24,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2024-25,31,HOU,NBA,C,58,3,794,91,167,.545,0,2,.000,91,165,.552,.545,43,93,.462,166,161,327,66,22,28,54,60,225,0,
2025-26,32,HOU,NBA,C,12,3,267,27,55,.491,0,0,,27,55,.491,.491,19,25,.760,62,52,114,19,8,9,14,26,73,0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,776,647,20005,2831,4841,.585,1,17,.059,2830,4824,.587,.585,1153,2154,.535,2827,3402,6229,1164,654,712,1097,1834,6816,1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,68,2114,299,512,.585,0,2,.059,299,510,.587,.585,122,228,.535,299,359,658,123,69,75,116,194,720,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (7 Yrs),OKC (7 Yrs),OKC (7 Yrs),OKC (7 Yrs),,530,466,14207,2157,3664,.589,1,10,.100,2156,3654,.590,.589,876,1573,.557,1823,2206,4029,615,469,531,757,1384,5191,0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,118,117,3132,367,647,.567,0,2,.000,367,645,.569,.567,155,328,.473,563,682,1245,353,101,106,194,251,889,0,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,70,6,1061,118,222,.532,0,2,.000,118,220,.536,.532,62,118,.525,228,213,441,85,30,37,68,86,298,0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,58,58,1605,189,308,.614,0,3,.000,189,305,.620,.614,60,135,.444,213,301,514,111,54,38,78,113,438,1,
