0
2018-19 All-Rookie (1st)
2019-20 All-NBA (1st)
2019-20 All-Seeding Games (1st)
2020-21 All-NBA (1st)
2021-22 All-NBA (1st)
2022-23 All-NBA (1st)
2023-24 All-NBA (1st)
