Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,DAL,NBA,PG,1,1,17:31,3,6,0.5,2,5,0.4,0,0,,0,1,4,1,0,0,0,8
2020-21,21.0,DAL,NBA,PG,1,1,32:00,3,7,0.429,2,6,0.333,0,0,,0,3,8,0,0,2,1,8
2021-22,22.0,DAL,NBA,PG,1,0,24:40,3,6,0.5,2,4,0.5,0,0,,0,0,3,0,0,1,0,8
2022-23,23.0,DAL,NBA,PG,1,1,18:57,2,5,0.4,0,3,0.0,0,0,,0,2,5,0,0,1,0,4
2023-24,24.0,DAL,NBA,PG,1,1,22:45,3,10,0.3,1,6,0.167,0,0,,2,7,7,0,0,1,0,7
Career,,,NBA,,5,4,116,14,34,0.412,7,24,0.292,0,0,,2,13,27,1,0,5,1,35
