"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,20.0,GSW,NBA,15:42,3.0,4.0,0.0,0.0,3.0,4.0,5.0,6.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,7.0,6.6
2007-08,21.0,GSW,NBA,12:08,5.0,6.0,0.0,0.0,5.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,6.0,10.0,9.8
2008-09,22.0,TOT,NBA,27:29,8.0,11.0,0.0,1.0,8.0,11.0,2.0,4.0,3.0,7.0,7.0,2.0,2.0,3.0,3.0,6.0,16.0,10.9
2008-09,22.0,BOS,NBA,8:19,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,3.8
2008-09,22.0,TOR,NBA,27:29,8.0,11.0,0.0,1.0,8.0,11.0,2.0,4.0,3.0,7.0,7.0,1.0,2.0,3.0,1.0,6.0,16.0,10.9
2009-10,23.0,TOR,NBA,8:37,2.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,4.3
Career,,,,27:29,8.0,11.0,0.0,1.0,8.0,11.0,5.0,6.0,3.0,7.0,7.0,4.0,3.0,4.0,3.0,6.0,16.0,10.9
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,GSW,NBA,15:42,5.0,6.0,0.0,0.0,5.0,6.0,5.0,6.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,6.0,10.0,9.8
2 Seasons,,TOR,NBA,27:29,8.0,11.0,0.0,1.0,8.0,11.0,2.0,4.0,3.0,7.0,7.0,1.0,2.0,4.0,2.0,6.0,16.0,10.9
1 Season,,BOS,NBA,8:19,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,3.8
