Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,MIN,,SAS,"W, 125-112",*,33,6,13,0.462,1,4,0.25,0,0,,0,4,4,3,1,0,0,3,13,9.4,14
2025-11-29,MIN,,BOS,"W, 119-115",*,26,3,8,0.375,2,4,0.5,0,0,,2,2,4,3,1,1,2,6,8,5.0,24
2025-11-26,MIN,@,OKC,"L, 105-113",*,30,3,6,0.5,2,2,1.0,2,2,1.0,2,4,6,3,0,0,3,4,10,7.1,0
2025-11-24,MIN,@,SAC,"L, 112-117 (OT)",*,37,3,10,0.3,0,3,0.0,0,0,,2,6,8,2,2,0,4,5,6,0.8,-6
2025-11-21,MIN,@,PHO,"L, 113-114",*,40,5,12,0.417,0,5,0.0,3,3,1.0,3,2,5,2,4,0,1,4,13,12.1,9
