Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2007-08,20,MIA,NBA,SG,59.0,19.0,1441.0,196.0,514.0,0.381,79.0,238.0,0.332,117.0,276.0,0.424,0.458,47.0,57.0,0.825,20.0,157.0,177.0,75.0,23.0,9.0,63.0,157.0,518.0,0.0,
2008-09,21,MIA,NBA,SF,75.0,4.0,1833.0,242.0,645.0,0.375,153.0,395.0,0.387,89.0,250.0,0.356,0.494,49.0,56.0,0.875,19.0,170.0,189.0,71.0,39.0,10.0,42.0,125.0,686.0,0.0,
2009-10,22,MIA,NBA,SG,45.0,3.0,691.0,81.0,253.0,0.32,40.0,126.0,0.317,41.0,127.0,0.323,0.399,21.0,25.0,0.84,9.0,73.0,82.0,43.0,14.0,10.0,24.0,50.0,223.0,0.0,
2010-11,23,OKC,NBA,SG,43.0,0.0,598.0,79.0,181.0,0.436,65.0,154.0,0.422,14.0,27.0,0.519,0.616,16.0,20.0,0.8,8.0,64.0,72.0,20.0,14.0,1.0,17.0,51.0,239.0,0.0,
2011-12,24,OKC,NBA,SG,57.0,22.0,989.0,109.0,296.0,0.368,79.0,228.0,0.346,30.0,68.0,0.441,0.502,14.0,22.0,0.636,12.0,110.0,122.0,15.0,22.0,11.0,16.0,69.0,311.0,0.0,
2012-13,25,2TM,NBA,SG,49.0,1.0,441.0,51.0,167.0,0.305,26.0,91.0,0.286,25.0,76.0,0.329,0.383,9.0,12.0,0.75,7.0,54.0,61.0,19.0,8.0,7.0,15.0,26.0,137.0,0.0,
2012-13,25,HOU,NBA,SG,16.0,1.0,165.0,21.0,59.0,0.356,11.0,30.0,0.367,10.0,29.0,0.345,0.449,2.0,3.0,0.667,5.0,13.0,18.0,10.0,6.0,2.0,6.0,13.0,55.0,0.0,
2012-13,25,CHI,NBA,SG,33.0,0.0,276.0,30.0,108.0,0.278,15.0,61.0,0.246,15.0,47.0,0.319,0.347,7.0,9.0,0.778,2.0,41.0,43.0,9.0,2.0,5.0,9.0,13.0,82.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,328.0,49.0,5993.0,758.0,2056.0,0.369,442.0,1232.0,0.359,316.0,824.0,0.383,0.476,156.0,192.0,0.813,75.0,628.0,703.0,243.0,120.0,48.0,177.0,478.0,2114.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,12.0,1498.0,189.0,514.0,0.369,110.0,308.0,0.359,79.0,206.0,0.383,0.476,39.0,48.0,0.813,19.0,157.0,176.0,61.0,30.0,12.0,44.0,119.0,528.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,179.0,26.0,3965.0,519.0,1412.0,0.368,272.0,759.0,0.358,247.0,653.0,0.378,0.464,117.0,138.0,0.848,48.0,400.0,448.0,189.0,76.0,29.0,129.0,332.0,1427.0,0.0,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,100.0,22.0,1587.0,188.0,477.0,0.394,144.0,382.0,0.377,44.0,95.0,0.463,0.545,30.0,42.0,0.714,20.0,174.0,194.0,35.0,36.0,12.0,33.0,120.0,550.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,33.0,0.0,276.0,30.0,108.0,0.278,15.0,61.0,0.246,15.0,47.0,0.319,0.347,7.0,9.0,0.778,2.0,41.0,43.0,9.0,2.0,5.0,9.0,13.0,82.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,16.0,1.0,165.0,21.0,59.0,0.356,11.0,30.0,0.367,10.0,29.0,0.345,0.449,2.0,3.0,0.667,5.0,13.0,18.0,10.0,6.0,2.0,6.0,13.0,55.0,0.0,
