"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,20.0,MIA,NBA,44:12,9.0,21.0,5.0,10.0,7.0,12.0,9.0,9.0,3.0,9.0,9.0,5.0,3.0,2.0,6.0,6.0,23.0,16.2
2008-09,21.0,MIA,NBA,38:44,9.0,19.0,6.0,12.0,5.0,10.0,4.0,4.0,3.0,6.0,7.0,5.0,3.0,1.0,3.0,6.0,27.0,23.8
2009-10,22.0,MIA,NBA,35:26,8.0,16.0,4.0,9.0,5.0,11.0,5.0,5.0,2.0,6.0,6.0,3.0,1.0,3.0,3.0,4.0,22.0,13.5
2010-11,23.0,OKC,NBA,31:14,6.0,10.0,6.0,9.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,2.0,1.0,3.0,6.0,20.0,17.6
2011-12,24.0,OKC,NBA,39:45,6.0,13.0,5.0,10.0,2.0,6.0,4.0,5.0,2.0,5.0,7.0,3.0,3.0,3.0,2.0,4.0,19.0,15.5
2012-13,25.0,TOT,NBA,38:09,7.0,17.0,4.0,12.0,4.0,9.0,3.0,3.0,4.0,6.0,7.0,4.0,1.0,1.0,3.0,4.0,19.0,12.5
2012-13,25.0,HOU,NBA,38:09,7.0,17.0,3.0,8.0,4.0,9.0,1.0,2.0,4.0,3.0,7.0,4.0,1.0,1.0,3.0,4.0,18.0,12.1
2012-13,25.0,CHI,NBA,27:27,6.0,16.0,4.0,12.0,3.0,8.0,3.0,3.0,1.0,6.0,6.0,4.0,1.0,1.0,3.0,4.0,19.0,12.5
Career,,,,44:12,9.0,21.0,6.0,12.0,7.0,12.0,9.0,9.0,4.0,9.0,9.0,5.0,3.0,3.0,6.0,6.0,27.0,23.8
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,MIA,NBA,44:12,9.0,21.0,6.0,12.0,7.0,12.0,9.0,9.0,3.0,9.0,9.0,5.0,3.0,3.0,6.0,6.0,27.0,23.8
2 Seasons,,OKC,NBA,39:45,6.0,13.0,6.0,10.0,2.0,6.0,4.0,5.0,2.0,5.0,7.0,3.0,3.0,3.0,3.0,6.0,20.0,17.6
1 Season,,CHI,NBA,27:27,6.0,16.0,4.0,12.0,3.0,8.0,3.0,3.0,1.0,6.0,6.0,4.0,1.0,1.0,3.0,4.0,19.0,12.5
1 Season,,HOU,NBA,38:09,7.0,17.0,3.0,8.0,4.0,9.0,1.0,2.0,4.0,3.0,7.0,4.0,1.0,1.0,3.0,4.0,18.0,12.1
