"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2020-21,23.0,CHO,NBA,8:54,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,3.2
2021-22,24.0,CHO,NBA,20:41,5.0,5.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,6.0,7.0,2.0,3.0,3.0,3.0,5.0,12.0,14.2
2022-23,25.0,CHO,NBA,32:14,9.0,13.0,1.0,1.0,9.0,13.0,5.0,7.0,8.0,11.0,17.0,4.0,1.0,5.0,3.0,5.0,20.0,23.9
2023-24,26.0,CHO,NBA,39:53,10.0,13.0,0.0,1.0,10.0,13.0,8.0,11.0,7.0,13.0,16.0,3.0,2.0,4.0,5.0,6.0,26.0,26.1
2024-25,27.0,TOT,NBA,34:36,10.0,16.0,0.0,1.0,10.0,16.0,10.0,13.0,9.0,14.0,19.0,5.0,1.0,4.0,4.0,6.0,24.0,28.4
2024-25,27.0,CHO,NBA,34:36,10.0,14.0,0.0,1.0,10.0,14.0,10.0,13.0,7.0,14.0,14.0,5.0,1.0,4.0,4.0,6.0,24.0,28.4
2024-25,27.0,PHO,NBA,33:31,9.0,16.0,0.0,1.0,9.0,16.0,7.0,9.0,9.0,14.0,19.0,2.0,1.0,4.0,3.0,5.0,21.0,23.2
2025-26,28.0,PHO,NBA,21:39,4.0,7.0,0.0,0.0,4.0,7.0,4.0,6.0,5.0,7.0,11.0,2.0,1.0,3.0,3.0,4.0,10.0,8.4
Career,,,,39:53,10.0,16.0,1.0,1.0,10.0,16.0,10.0,13.0,9.0,14.0,19.0,5.0,3.0,5.0,5.0,6.0,26.0,28.4
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,CHO,NBA,39:53,10.0,14.0,1.0,1.0,10.0,14.0,10.0,13.0,8.0,14.0,17.0,5.0,3.0,5.0,5.0,6.0,26.0,28.4
2 Seasons,,PHO,NBA,33:31,9.0,16.0,0.0,1.0,9.0,16.0,7.0,9.0,9.0,14.0,19.0,2.0,1.0,4.0,3.0,5.0,21.0,23.2
