"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2001-02,20,CLE,NBA,C,18.0,1.0,109.0,0.414,6.6,1.0,0.379,0.345,0.172,0.103,0.0,0.414,0.455,0.4,0.4,0.333,,0.5,,0.0,0.0,,,0.0,0.0,
2002-03,21,CLE,NBA,PF,80.0,1.0,943.0,0.351,7.7,1.0,0.357,0.227,0.247,0.156,0.0,0.351,0.473,0.229,0.289,0.375,,0.519,,0.071,9.0,,,0.0,0.0,
2003-04,22,CLE,NBA,C,56.0,3.0,730.0,0.388,10.5,1.0,0.238,0.17,0.313,0.279,0.0,0.388,0.514,0.24,0.435,0.317,,0.684,,0.054,6.0,,,0.0,0.0,
2004-05,23,CLE,NBA,C,39.0,0.0,306.0,0.29,10.1,0.971,0.261,0.159,0.304,0.246,0.029,0.299,0.5,0.455,0.048,0.294,0.0,0.5,,0.058,3.0,0.0,,0.0,0.0,
2005-06,24,DAL,NBA,C,81.0,45.0,1510.0,0.487,4.9,0.987,0.617,0.123,0.195,0.052,0.013,0.487,0.642,0.263,0.267,0.0,0.5,0.662,1.0,0.162,21.0,0.0,,1.0,0.0,
2006-07,25,DAL,NBA,C,81.0,9.0,1480.0,0.47,2.6,0.993,0.775,0.119,0.046,0.053,0.007,0.473,0.513,0.333,0.571,0.125,0.0,0.634,,0.126,19.0,1.0,0.0,0.0,0.0,
2007-08,26,2TM,NBA,C,79.0,23.0,1295.0,0.522,4.0,1.0,0.683,0.15,0.133,0.033,0.0,0.522,0.626,0.333,0.333,0.0,,0.638,,0.183,32.0,,,0.0,0.0,
2007-08,26,DAL,NBA,C,52.0,18.0,894.0,0.583,1.9,1.0,0.783,0.148,0.07,0.0,0.0,0.583,0.644,0.353,0.375,,,0.612,,0.209,24.0,,,0.0,0.0,
2007-08,26,NJN,NBA,C,27.0,5.0,401.0,0.415,6.1,1.0,0.508,0.154,0.246,0.092,0.0,0.415,0.576,0.3,0.313,0.0,,0.704,,0.138,8.0,,,0.0,0.0,
2008-09,27,2TM,NBA,C,75.0,1.0,1036.0,0.433,3.9,1.0,0.579,0.263,0.123,0.035,0.0,0.433,0.556,0.267,0.333,0.0,,0.676,,0.099,17.0,,,0.0,0.0,
2008-09,27,DAL,NBA,C,34.0,0.0,452.0,0.379,3.6,1.0,0.638,0.207,0.103,0.052,0.0,0.379,0.486,0.25,0.167,0.0,,0.636,,0.121,7.0,,,0.0,0.0,
2008-09,27,CHA,NBA,C,41.0,1.0,584.0,0.46,4.2,1.0,0.549,0.292,0.133,0.027,0.0,0.46,0.597,0.273,0.4,0.0,,0.692,,0.088,10.0,,,0.0,0.0,
2009-10,28,CHA,NBA,C,27.0,0.0,262.0,0.517,3.9,1.0,0.69,0.069,0.172,0.069,0.0,0.517,0.75,0.0,0.0,0.0,,0.6,,0.103,3.0,,,0.0,0.0,
2010-11,29,CHA,NBA,C,16.0,0.0,181.0,0.333,8.7,1.0,0.333,0.25,0.208,0.208,0.0,0.333,0.5,0.167,0.4,0.2,,1.0,,0.083,2.0,,,0.0,0.0,
2011-12,30,CHA,NBA,C,27.0,9.0,325.0,0.357,9.2,1.0,0.31,0.19,0.286,0.214,0.0,0.357,0.538,0.375,0.25,0.222,,0.8,,0.048,2.0,,,0.0,0.0,
2012-13,31,CHA,NBA,C,22.0,1.0,226.0,0.296,16.9,0.963,0.0,0.148,0.296,0.519,0.037,0.308,,0.5,0.25,0.286,0.0,1.0,,0.0,0.0,0.0,,1.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,601.0,93.0,8403.0,0.427,6.9,0.995,0.505,0.178,0.189,0.121,0.005,0.429,0.567,0.29,0.306,0.252,0.167,0.645,1.0,0.105,114.0,0.167,0.0,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1146.0,0.427,6.9,0.995,0.505,0.178,0.189,0.121,0.005,0.429,0.567,0.29,0.306,0.252,0.167,0.645,1.0,0.105,16.0,0.167,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
