Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2006-07,23,HOU,NBA,SF,3,0,9,4.0,12.0,0.333,0.0,8.0,0.0,4.0,4.0,1.0,0.333,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,9,4.0,12.0,0.333,0.0,8.0,0.0,4.0,4.0,1.0,0.333,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,
