Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,27.0,UTA,NBA,C,1,0,14:43,2,2,1.0,0,0,,0,2,0.0,0,2,1,0,0,0,0,4
Career,,,NBA,,1,0,15,2,2,1.0,0,0,,0,2,0.0,0,2,1,0,0,0,0,4
