"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2016-17,22,ATL,NBA,SF,38.0,1.0,371.0,0.48,8.1,0.816,0.582,0.092,0.092,0.051,0.184,0.575,0.632,0.333,0.333,0.8,0.056,0.696,1.0,0.112,9.0,0.333,0.167,1.0,0.0,
2017-18,23,ATL,NBA,SF,26.0,3.0,455.0,0.414,8.7,0.766,0.5,0.148,0.109,0.008,0.234,0.429,0.516,0.211,0.286,1.0,0.367,0.405,1.0,0.07,9.0,0.333,0.4,0.0,0.0,
2018-19,24,ATL,NBA,SG,82.0,15.0,1931.0,0.446,9.8,0.719,0.484,0.159,0.06,0.016,0.281,0.508,0.601,0.337,0.324,0.1,0.289,0.484,0.94,0.093,50.0,0.277,0.271,1.0,0.0,
2019-20,25,ATL,NBA,SG,43.0,4.0,915.0,0.456,9.7,0.715,0.469,0.206,0.031,0.009,0.285,0.546,0.607,0.426,0.571,0.0,0.231,0.584,1.0,0.096,19.0,0.4,0.308,1.0,0.0,
2020-21,26,TOR,NBA,SF,51.0,12.0,972.0,0.513,8.9,0.768,0.377,0.342,0.035,0.013,0.232,0.589,0.767,0.436,0.375,0.0,0.264,0.583,0.929,0.132,23.0,0.226,0.333,0.0,0.0,
2021-22,27,2TM,NBA,SF,56.0,20.0,1026.0,0.561,5.2,0.837,0.575,0.24,0.0,0.005,0.163,0.589,0.669,0.415,,0.0,0.417,0.716,1.0,0.104,20.0,0.611,0.545,0.0,0.0,
2021-22,27,BRK,NBA,SF,48.0,20.0,949.0,0.568,6.0,0.831,0.563,0.249,0.0,0.0,0.169,0.599,0.683,0.415,,,0.417,0.717,1.0,0.103,20.0,0.611,0.545,0.0,0.0,
2021-22,27,MIL,NBA,SF,8.0,0.0,77.0,0.375,4.4,1.0,0.875,0.0,0.0,0.125,0.0,0.375,0.429,,,0.0,,0.667,,0.125,0.0,,,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,296.0,55.0,5670.0,0.474,7.9,0.753,0.487,0.2,0.049,0.014,0.247,0.537,0.628,0.382,0.347,0.273,0.283,0.567,0.962,0.1,130.0,0.331,0.339,3.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,15.0,1571.0,0.474,7.9,0.753,0.487,0.2,0.049,0.014,0.247,0.537,0.628,0.382,0.347,0.273,0.283,0.567,0.962,0.1,36.0,0.331,0.339,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,189.0,23.0,3672.0,0.448,9.1,0.733,0.492,0.162,0.063,0.017,0.267,0.513,0.595,0.347,0.343,0.333,0.269,0.522,0.961,0.093,87.0,0.315,0.289,3.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,51.0,12.0,972.0,0.513,8.9,0.768,0.377,0.342,0.035,0.013,0.232,0.589,0.767,0.436,0.375,0.0,0.264,0.583,0.929,0.132,23.0,0.226,0.333,0.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,48.0,20.0,949.0,0.568,6.0,0.831,0.563,0.249,0.0,0.0,0.169,0.599,0.683,0.415,,,0.417,0.717,1.0,0.103,20.0,0.611,0.545,0.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,8.0,0.0,77.0,0.375,4.4,1.0,0.875,0.0,0.0,0.125,0.0,0.375,0.429,,,0.0,,0.667,,0.125,0.0,,,0.0,0.0,
