Season,Team,Lg,Salary
2011-12,Sacramento Kings,NBA,"$775,000"
2012-13,Houston Rockets,NBA,"$809,875"
2013-14,Houston Rockets,NBA,"$100,000"
Career,(may be incomplete),,"$1,684,875"
