0
2015-16 NBA 19.8 (4th)
2016-17 NBA 19.9 (7th)
2017-18 NBA 19.1 (8th)
2018-19 NBA 19.4 (13th)
2019-20 NBA 19.6 (12th)
2020-21 NBA 20.0 (11th)
2022-23 NBA 20.5 (9th)
Active 18.3 (14th)
Career 18.3 (62nd)
Career NBA 18.3 (52nd)
Career Playoffs 17.7 (68th)
Career NBA Playoffs 17.7 (63rd)
