"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,23.0,TOT,NBA,8:34,1.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,2.7
2007-08,23.0,CLE,NBA,8:34,1.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2007-08,23.0,CHI,NBA,5:43,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,2.7
2008-09,24.0,TOT,NBA,5:11,2.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0
2008-09,24.0,CHI,NBA,3:39,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.6
2008-09,24.0,NYK,NBA,5:11,2.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0
Career,,,,8:34,2.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,4.0,3.0
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,CHI,NBA,5:43,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,2.7
1 Season,,CLE,NBA,8:34,1.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1 Season,,NYK,NBA,5:11,2.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0
