Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,21,POR,NBA,PF,53.0,0.0,334.0,59.0,118.0,0.5,3.0,9.0,0.333,56.0,109.0,0.514,0.513,7.0,20.0,0.35,15.0,38.0,53.0,12.0,15.0,1.0,23.0,36.0,128.0,0.0,
2003-04,22,POR,NBA,SF,62.0,8.0,673.0,88.0,237.0,0.371,10.0,29.0,0.345,78.0,208.0,0.375,0.392,38.0,60.0,0.633,46.0,90.0,136.0,46.0,20.0,14.0,52.0,88.0,224.0,0.0,
2004-05,23,MIA,NBA,SF,3.0,0.0,40.0,5.0,12.0,0.417,0.0,0.0,,5.0,12.0,0.417,0.417,0.0,0.0,,2.0,4.0,6.0,0.0,4.0,0.0,2.0,6.0,10.0,0.0,
2005-06,24,NYK,NBA,SF,49.0,16.0,1013.0,129.0,254.0,0.508,22.0,60.0,0.367,107.0,194.0,0.552,0.551,49.0,76.0,0.645,44.0,146.0,190.0,47.0,32.0,13.0,61.0,96.0,329.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,167.0,24.0,2060.0,281.0,621.0,0.452,35.0,98.0,0.357,246.0,523.0,0.47,0.481,94.0,156.0,0.603,107.0,278.0,385.0,105.0,71.0,28.0,138.0,226.0,691.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,12.0,1011.0,138.0,305.0,0.452,17.0,48.0,0.357,121.0,257.0,0.47,0.481,46.0,77.0,0.603,53.0,137.0,189.0,52.0,35.0,14.0,68.0,111.0,339.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,115.0,8.0,1007.0,147.0,355.0,0.414,13.0,38.0,0.342,134.0,317.0,0.423,0.432,45.0,80.0,0.563,61.0,128.0,189.0,58.0,35.0,15.0,75.0,124.0,352.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,49.0,16.0,1013.0,129.0,254.0,0.508,22.0,60.0,0.367,107.0,194.0,0.552,0.551,49.0,76.0,0.645,44.0,146.0,190.0,47.0,32.0,13.0,61.0,96.0,329.0,0.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,3.0,0.0,40.0,5.0,12.0,0.417,0.0,0.0,,5.0,12.0,0.417,0.417,0.0,0.0,,2.0,4.0,6.0,0.0,4.0,0.0,2.0,6.0,10.0,0.0,
