Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2021-22,23,SAC,NBA,PG,75.0,19.0,2076.0,10.8,0.489,0.38,0.101,1.7,7.0,4.4,22.5,1.3,1.0,11.5,20.6,-0.5,0.6,0.1,0.003,-2.1,-1.7,-3.8,-0.9,
2022-23,24,SAC,NBA,PG,80.0,9.0,1447.0,9.4,0.545,0.494,0.078,1.3,7.0,4.1,16.5,1.5,0.9,13.1,14.1,0.7,0.8,1.5,0.05,-2.4,-0.4,-2.8,-0.3,
2023-24,25,SAC,NBA,PG,72.0,4.0,1101.0,9.3,0.555,0.489,0.13,1.9,7.9,4.8,16.0,0.7,0.2,11.2,14.9,0.8,0.6,1.3,0.059,-2.4,-1.0,-3.4,-0.4,
2024-25,26,2TM,NBA,PG,74.0,37.0,2027.0,10.2,0.573,0.443,0.176,1.9,7.1,4.5,24.2,1.7,0.8,20.0,13.6,1.3,1.6,3.0,0.07,-2.8,0.2,-2.6,-0.3,
2024-25,26,TOR,NBA,PG,44.0,22.0,1080.0,7.9,0.536,0.48,0.152,1.6,7.0,4.2,24.6,1.4,0.7,23.1,13.1,0.0,0.7,0.7,0.031,-4.0,-0.3,-4.3,-0.6,
2024-25,26,MIA,NBA,PG,30.0,15.0,947.0,12.9,0.611,0.405,0.203,2.2,7.3,4.8,23.8,2.2,0.8,16.5,14.2,1.3,1.0,2.3,0.114,-1.5,0.8,-0.6,0.3,
2025-26,27,MIA,NBA,PG,21.0,21.0,634.0,13.6,0.597,0.354,0.211,1.7,7.6,4.8,32.0,2.1,0.1,15.4,13.3,1.1,0.8,1.9,0.144,-0.9,1.4,0.5,0.4,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,322.0,90.0,7285.0,10.4,0.535,0.428,0.125,1.7,7.2,4.5,21.6,1.4,0.7,14.0,15.9,3.4,4.4,7.9,0.052,-2.3,-0.5,-2.8,-1.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,23.0,1855.0,10.4,0.535,0.428,0.125,1.7,7.2,4.5,21.6,1.4,0.7,14.0,15.9,0.9,1.1,2.0,0.052,-2.3,-0.5,-2.8,-0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,227.0,32.0,4624.0,10.0,0.517,0.431,0.101,1.6,7.2,4.4,19.1,1.2,0.8,11.8,17.2,1.0,2.0,3.0,0.031,-2.2,-1.1,-3.4,-1.6,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,51.0,36.0,1581.0,13.2,0.605,0.384,0.206,2.0,7.4,4.8,27.1,2.1,0.5,16.1,13.8,2.4,1.7,4.2,0.126,-1.2,1.1,-0.2,0.7,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,44.0,22.0,1080.0,7.9,0.536,0.48,0.152,1.6,7.0,4.2,24.6,1.4,0.7,23.1,13.1,0.0,0.7,0.7,0.031,-4.0,-0.3,-4.3,-0.6,
