Season,Team,Lg,Salary
2021-22,Sacramento Kings,NBA,"$4,603,200"
2022-23,Sacramento Kings,NBA,"$4,833,600"
2023-24,Sacramento Kings,NBA,"$5,063,640"
2024-25,Miami Heat,NBA,"$6,451,077"
Career,(may be incomplete),,"$20,951,517"
