"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2021-22,23,SAC,NBA,PG,75.0,19.0,2076.0,0.418,15.4,0.62,0.187,0.154,0.108,0.167,0.38,0.48,0.646,0.438,0.352,0.418,0.316,0.231,0.653,0.004,3.0,0.116,0.324,4.0,0.0,
2022-23,24,SAC,NBA,PG,80.0,9.0,1447.0,0.454,16.1,0.506,0.208,0.128,0.055,0.105,0.494,0.584,0.699,0.569,0.318,0.5,0.32,0.449,0.825,0.005,1.0,0.193,0.316,2.0,0.0,
2023-24,25,SAC,NBA,PG,72.0,4.0,1101.0,0.452,16.2,0.511,0.155,0.192,0.09,0.074,0.489,0.539,0.76,0.5,0.31,0.458,0.361,0.472,0.965,0.0,0.0,0.291,0.457,0.0,0.0,
2024-25,26,2TM,NBA,PG,74.0,37.0,2027.0,0.468,14.2,0.557,0.271,0.204,0.05,0.032,0.443,0.525,0.651,0.433,0.375,0.267,0.398,0.281,0.821,0.0,0.0,0.19,0.425,4.0,0.0,
2024-25,26,TOR,NBA,PG,44.0,22.0,1080.0,0.434,15.2,0.52,0.254,0.184,0.049,0.033,0.48,0.504,0.597,0.511,0.083,0.375,0.359,0.359,0.786,0.0,0.0,0.171,0.35,3.0,0.0,
2024-25,26,MIA,NBA,PG,30.0,15.0,947.0,0.504,13.2,0.595,0.289,0.224,0.052,0.03,0.405,0.543,0.701,0.365,0.667,0.143,0.447,0.213,0.857,0.0,0.0,0.213,0.5,1.0,0.0,
2025-26,27,MIA,NBA,PG,21.0,21.0,634.0,0.516,12.8,0.646,0.199,0.348,0.062,0.037,0.354,0.577,0.563,0.607,0.4,0.667,0.404,0.383,0.826,0.0,0.0,0.123,0.0,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,322.0,90.0,7285.0,0.447,14.8,0.572,0.205,0.18,0.08,0.104,0.428,0.522,0.664,0.487,0.347,0.434,0.348,0.327,0.796,0.002,4.0,0.178,0.369,10.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,23.0,1855.0,0.447,14.8,0.572,0.205,0.18,0.08,0.104,0.428,0.522,0.664,0.487,0.347,0.434,0.348,0.327,0.796,0.002,1.0,0.178,0.369,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,227.0,32.0,4624.0,0.434,15.9,0.569,0.186,0.155,0.091,0.132,0.431,0.515,0.68,0.481,0.338,0.44,0.327,0.334,0.783,0.003,4.0,0.179,0.372,6.0,0.0,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,51.0,36.0,1581.0,0.509,13.0,0.616,0.252,0.275,0.056,0.033,0.384,0.558,0.657,0.491,0.545,0.385,0.43,0.289,0.846,0.0,0.0,0.179,0.37,1.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,44.0,22.0,1080.0,0.434,15.2,0.52,0.254,0.184,0.049,0.033,0.48,0.504,0.597,0.511,0.083,0.375,0.359,0.359,0.786,0.0,0.0,0.171,0.35,3.0,0.0,
