Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,23,OKC,NBA,PF,6.0,6.0,224.0,5.4,16.6,0.329,1.9,6.4,0.296,3.5,10.2,0.349,0.386,4.0,4.7,0.85,1.4,5.2,6.6,2.4,0.9,0.7,1.4,3.8,16.8,98.0,109.0,
2010-11,24,BOS,NBA,SF,9.0,0.0,173.0,7.2,16.5,0.434,2.2,5.0,0.438,5.0,11.5,0.432,0.5,4.0,5.6,0.722,1.9,5.6,7.5,0.6,1.6,1.2,3.7,6.2,20.6,95.0,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,26,BOS,NBA,PF,6.0,6.0,258.0,7.9,18.2,0.435,2.1,4.7,0.455,5.8,13.5,0.429,0.494,8.1,9.6,0.844,1.3,5.6,6.8,3.0,0.4,0.9,4.1,4.7,26.1,103.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,28,MEM,NBA,SF,11.0,2.0,298.0,6.3,18.9,0.333,0.7,3.2,0.222,5.6,15.8,0.356,0.352,3.9,4.6,0.846,1.6,7.5,9.1,3.3,0.9,0.9,2.8,3.2,17.2,84.0,107.0,
2015-16,29,LAC,NBA,SF,6.0,1.0,159.0,6.8,14.8,0.457,1.3,3.2,0.4,5.5,11.6,0.472,0.5,4.8,8.1,0.6,1.0,5.2,6.1,1.3,1.9,0.6,1.0,3.9,19.7,110.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,31,CLE,NBA,PF,22.0,2.0,523.0,5.8,14.2,0.408,2.1,7.0,0.3,3.7,7.2,0.514,0.482,3.3,4.6,0.717,0.7,4.6,5.3,3.2,0.7,1.5,1.7,3.6,17.0,107.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,33,HOU,NBA,C,12.0,0.0,341.0,7.3,14.7,0.495,3.3,7.7,0.426,4.0,7.0,0.571,0.607,2.0,2.4,0.824,0.7,7.9,8.6,2.7,0.9,0.9,2.1,3.9,19.8,113.0,109.0,
2020-21,34,BRK,NBA,PF,6.0,1.0,148.0,5.4,11.1,0.485,3.4,6.1,0.556,2.0,5.1,0.4,0.636,2.4,2.7,0.875,1.4,4.4,5.7,3.4,1.0,0.7,1.0,4.7,16.5,135.0,113.0,
2021-22,35,DEN,NBA,PF,5.0,5.0,113.0,2.6,7.5,0.353,1.3,3.5,0.375,1.3,3.9,0.333,0.441,1.8,2.2,0.8,3.1,4.8,7.9,0.9,1.3,0.9,0.9,2.6,8.3,114.0,123.0,
2022-23,36,DEN,NBA,PF,20.0,0.0,343.0,4.1,9.2,0.452,1.3,4.1,0.321,2.8,5.0,0.559,0.524,2.5,2.8,0.895,0.9,3.7,4.6,2.1,0.7,1.0,1.3,6.4,12.2,116.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,38,HOU,NBA,PF,3.0,0.0,5.0,10.3,31.0,0.333,10.3,10.3,1.0,0.0,20.7,0.0,0.5,0.0,0.0,,10.3,0.0,10.3,0.0,0.0,0.0,0.0,0.0,31.0,122.0,123.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,106.0,23.0,2585.0,6.0,14.4,0.416,2.0,5.4,0.368,4.0,9.0,0.444,0.485,3.6,4.6,0.786,1.2,5.5,6.7,2.5,0.9,1.0,2.0,4.3,17.6,105.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,25.0,5.0,456.0,3.8,8.8,0.43,1.3,4.0,0.333,2.4,4.8,0.512,0.506,2.3,2.7,0.875,1.4,4.0,5.4,1.8,0.9,1.0,1.2,5.4,11.2,115.0,116.0,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,15.0,6.0,431.0,7.6,17.5,0.435,2.2,4.8,0.447,5.4,12.7,0.43,0.496,6.5,8.0,0.81,1.5,5.6,7.1,2.0,0.9,1.0,3.9,5.3,23.8,100.0,103.0,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,15.0,0.0,346.0,7.3,14.9,0.491,3.4,7.7,0.436,3.9,7.2,0.549,0.604,2.0,2.4,0.824,0.8,7.7,8.6,2.7,0.8,0.8,2.1,3.8,20.0,113.0,109.0,
