"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2007-08,22,DET,NBA,SG,12.0,0.0,84.0,0.389,0.438,0.0,0.389,,0.389,0.0,0.111,85.0,90.0,0.0,78.0,,72.0,0.0,50.0,
2008-09,23,DET,NBA,SG,4.0,0.0,66.0,0.476,0.727,0.2,0.524,0.6,0.539,0.238,0.476,104.0,150.0,55.0,105.0,78.0,99.0,78.0,213.0,
2009-10,24,DEN,NBA,SG,6.0,6.0,120.0,0.625,0.778,0.429,0.719,0.818,0.746,0.344,0.438,135.0,158.0,121.0,144.0,108.0,137.0,114.0,197.0,
2010-11,25,DEN,NBA,SG,3.0,3.0,85.0,0.353,0.409,0.25,0.397,0.875,0.453,0.235,0.353,77.0,84.0,70.0,80.0,115.0,84.0,78.0,159.0,
2011-12,26,DEN,NBA,SG,7.0,7.0,229.0,0.405,0.481,0.2,0.432,0.8,0.471,0.203,0.27,91.0,101.0,57.0,89.0,106.0,89.0,73.0,120.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,29,POR,NBA,SG,3.0,3.0,60.0,0.167,0.125,0.25,0.208,0.0,0.201,0.083,0.333,37.0,26.0,71.0,42.0,0.0,38.0,30.0,124.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,35.0,19.0,644.0,0.424,0.504,0.258,0.466,0.775,0.501,0.209,0.325,93.0,104.0,73.0,94.0,102.0,93.0,72.0,144.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,16.0,16.0,434.0,0.443,0.521,0.283,0.489,0.824,0.532,0.243,0.329,97.0,108.0,80.0,99.0,109.0,99.0,84.0,147.0,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,16.0,0.0,150.0,0.436,0.556,0.167,0.462,0.6,0.473,0.128,0.308,95.0,115.0,45.0,93.0,78.0,87.0,42.0,138.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,3.0,3.0,60.0,0.167,0.125,0.25,0.208,0.0,0.201,0.083,0.333,37.0,26.0,71.0,42.0,0.0,38.0,30.0,124.0,
