Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2010-11,20,IND,NBA,SG,5.0,5.0,133.0,4.0,13.2,0.303,1.2,5.2,0.231,2.8,8.0,0.35,0.348,2.8,3.2,0.875,2.0,8.0,10.0,2.0,2.8,4.0,2.8,4.4,12.0,84.0,103.0,
2011-12,21,IND,NBA,SG,11.0,11.0,371.0,5.4,14.0,0.389,1.6,6.0,0.268,3.8,7.9,0.481,0.447,3.2,4.1,0.786,2.2,8.5,10.7,3.8,2.6,0.6,3.1,4.7,15.7,100.0,99.0,
2012-13,22,IND,NBA,SF,19.0,19.0,780.0,8.4,19.5,0.43,2.4,7.3,0.327,6.0,12.2,0.491,0.491,6.6,9.0,0.727,1.1,8.8,9.9,6.8,1.8,0.6,5.3,5.1,25.7,104.0,103.0,
2013-14,23,IND,NBA,SF,19.0,19.0,781.0,9.6,21.9,0.438,3.6,9.0,0.403,6.0,12.9,0.462,0.521,7.0,8.9,0.789,0.9,9.2,10.1,5.1,2.9,0.5,3.4,3.9,29.8,111.0,101.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,25,IND,NBA,SF,7.0,7.0,275.0,11.0,24.2,0.455,3.5,8.4,0.419,7.5,15.7,0.475,0.528,12.0,12.6,0.953,1.8,8.6,10.4,5.9,2.8,1.0,4.5,4.7,37.5,121.0,101.0,
2016-17,26,IND,NBA,SF,4.0,4.0,172.0,10.0,25.9,0.386,5.3,12.4,0.429,4.7,13.5,0.348,0.489,7.7,8.8,0.867,1.5,8.8,10.3,8.5,2.1,0.6,3.8,3.8,33.0,116.0,117.0,
2017-18,27,OKC,NBA,SF,6.0,6.0,251.0,9.6,23.5,0.408,3.7,10.2,0.365,5.9,13.3,0.441,0.488,6.1,7.0,0.861,0.8,6.3,7.0,3.1,1.6,0.8,4.7,3.3,28.9,100.0,109.0,
2018-19,28,OKC,NBA,SF,5.0,5.0,204.0,10.4,23.9,0.436,3.5,11.1,0.319,6.9,12.8,0.537,0.51,9.5,11.6,0.816,1.4,8.7,10.2,4.3,1.7,0.2,5.0,5.0,33.8,107.0,111.0,
2019-20,29,LAC,NBA,SF,13.0,13.0,479.0,9.0,22.6,0.398,3.8,11.3,0.333,5.2,11.2,0.464,0.482,5.1,5.6,0.909,1.4,6.6,8.1,5.0,1.9,0.7,4.1,5.0,26.9,104.0,110.0,
2020-21,30,LAC,NBA,SF,19.0,19.0,776.0,11.0,24.9,0.441,3.4,10.1,0.336,7.6,14.8,0.514,0.509,8.7,10.3,0.844,1.1,11.1,12.2,6.8,1.3,0.7,4.5,3.9,34.1,113.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,33,LAC,NBA,PF,6.0,6.0,222.0,9.3,22.6,0.411,4.3,11.6,0.367,5.0,10.9,0.457,0.505,5.0,5.9,0.84,0.7,9.0,9.7,6.9,1.7,0.7,3.3,5.2,27.8,112.0,115.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,114.0,114.0,4444.0,9.2,21.8,0.423,3.3,9.2,0.352,5.9,12.5,0.475,0.498,6.9,8.3,0.826,1.3,8.8,10.1,5.6,2.0,0.7,4.2,4.4,28.5,109.0,107.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (6 Yrs),IND (6 Yrs),IND (6 Yrs),IND (6 Yrs),,65.0,65.0,2512.0,8.5,20.1,0.423,2.9,8.0,0.366,5.6,12.1,0.462,0.496,6.7,8.3,0.803,1.4,8.8,10.2,5.6,2.4,0.8,4.1,4.5,26.6,109.0,103.0,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,38.0,38.0,1477.0,10.1,23.8,0.423,3.7,10.8,0.34,6.4,13.0,0.492,0.5,6.9,8.1,0.859,1.2,9.3,10.5,6.2,1.6,0.7,4.2,4.5,30.7,110.0,113.0,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,11.0,11.0,455.0,10.0,23.6,0.421,3.6,10.6,0.343,6.3,13.1,0.484,0.498,7.6,9.1,0.835,1.1,7.4,8.5,3.6,1.6,0.5,4.8,4.1,31.1,103.0,110.0,
