0
2011-12 NBA 3.2 (20th)
2012-13 NBA 6.3 (1st)
2013-14 NBA 6.4 (2nd)
2015-16 NBA 4.8 (7th)
2017-18 NBA 3.9 (10th)
2018-19 NBA 4.9 (5th)
Active 47.6 (8th)
Career 47.6 (64th)
Career NBA 47.6 (61st)
Career Playoffs 5.8 (63rd)
Career NBA Playoffs 5.8 (60th)
Career (Reg+Playoffs) 53.4 (62nd)
Career NBA (Reg+Playoffs) 53.4 (59th)
