"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2010-11,19,MEM,NBA,SG,38.0,16.0,527.0,0.0,81.0,19.0,0.0,0.0,-4.5,-8.1,3.0,9.0,28.0,0.0,26.0,6.0,40.0,10.0,9.0,
2011-12,20,NOH,NBA,SG,45.0,0.0,759.0,0.0,58.0,41.0,0.0,0.0,-2.7,2.0,11.0,14.0,26.0,8.0,38.0,2.0,74.0,7.0,22.0,
2012-13,21,NOH,NBA,SF,50.0,2.0,625.0,0.0,24.0,75.0,1.0,0.0,-12.8,-9.7,9.0,15.0,22.0,5.0,42.0,8.0,29.0,8.0,21.0,
2013-14,22,LAL,NBA,SF,43.0,5.0,908.0,0.0,15.0,82.0,3.0,0.0,-1.9,5.4,19.0,22.0,32.0,13.0,88.0,10.0,115.0,16.0,30.0,
2014-15,23,LAL,NBA,SF,9.0,0.0,86.0,0.0,0.0,86.0,14.0,0.0,7.9,15.4,1.0,1.0,3.0,0.0,12.0,1.0,6.0,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,185.0,23.0,2905.0,0.0,40.0,59.0,2.0,0.0,-4.7,-0.9,43.0,61.0,111.0,26.0,206.0,27.0,264.0,41.0,82.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,10.0,1288.0,0.0,40.0,59.0,2.0,0.0,-4.7,-0.9,19.0,27.0,49.0,12.0,91.0,12.0,117.0,18.0,36.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,95.0,2.0,1384.0,0.0,43.0,56.0,1.0,0.0,-7.3,-3.3,20.0,29.0,48.0,13.0,80.0,10.0,103.0,15.0,43.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,52.0,5.0,994.0,0.0,14.0,83.0,4.0,0.0,-1.1,6.3,20.0,23.0,35.0,13.0,100.0,11.0,121.0,16.0,30.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,38.0,16.0,527.0,0.0,81.0,19.0,0.0,0.0,-4.5,-8.1,3.0,9.0,28.0,0.0,26.0,6.0,40.0,10.0,9.0,
