"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2017-18,23,SAS,NBA,WC1,GSW,L (1-4),3.0,6.0,2.3,0.0,0.3,0.3,0.7,3.0,6.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,0.583,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,
2018-19,24,SAS,NBA,WC1,DEN,L (3-4),7.0,27.3,15.1,3.0,3.0,0.7,0.7,41.0,75.0,0.547,5.0,17.0,0.294,36.0,58.0,0.621,0.58,19.0,26.0,0.731,1.0,20.0,21.0,21.0,5.0,5.0,15.0,17.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,27,BOS,NBA,EC1,BRK,W (4-0),4.0,20.3,5.3,4.5,2.0,1.0,0.0,8.0,23.0,0.348,1.0,11.0,0.091,7.0,12.0,0.583,0.37,4.0,5.0,0.8,1.0,17.0,18.0,8.0,4.0,0.0,3.0,7.0,21.0,
2021-22,27,BOS,NBA,ECS,MIL,W (4-3),7.0,25.7,8.0,3.7,2.6,0.7,0.4,17.0,48.0,0.354,8.0,26.0,0.308,9.0,22.0,0.409,0.438,14.0,16.0,0.875,4.0,22.0,26.0,18.0,5.0,3.0,5.0,14.0,56.0,
2021-22,27,BOS,NBA,ECF,MIA,W (4-3),6.0,27.5,10.0,2.8,3.7,1.3,1.2,21.0,50.0,0.42,7.0,21.0,0.333,14.0,29.0,0.483,0.49,11.0,16.0,0.688,2.0,15.0,17.0,22.0,8.0,7.0,11.0,16.0,60.0,
2021-22,27,BOS,NBA,FIN,GSW,L (2-4),6.0,26.5,9.8,1.5,2.2,0.7,0.5,18.0,55.0,0.327,10.0,25.0,0.4,8.0,30.0,0.267,0.418,13.0,14.0,0.929,1.0,8.0,9.0,13.0,4.0,3.0,10.0,9.0,59.0,
2022-23,28,BOS,NBA,EC1,ATL,W (4-2),6.0,32.5,17.3,3.8,3.5,0.3,1.3,39.0,70.0,0.557,16.0,35.0,0.457,23.0,35.0,0.657,0.671,10.0,11.0,0.909,2.0,21.0,23.0,21.0,2.0,8.0,8.0,14.0,104.0,
2022-23,28,BOS,NBA,ECS,PHI,W (4-3),7.0,26.4,9.0,2.6,1.0,0.3,0.4,21.0,50.0,0.42,11.0,28.0,0.393,10.0,22.0,0.455,0.53,10.0,10.0,1.0,5.0,13.0,18.0,7.0,2.0,3.0,4.0,9.0,63.0,
2022-23,28,BOS,NBA,ECF,MIA,L (3-4),7.0,30.4,14.3,2.6,2.0,1.1,1.3,33.0,64.0,0.516,23.0,47.0,0.489,10.0,17.0,0.588,0.695,11.0,13.0,0.846,6.0,12.0,18.0,14.0,8.0,9.0,6.0,15.0,100.0,
2023-24,29,BOS,NBA,EC1,MIA,W (4-1),5.0,34.0,22.4,3.6,3.2,0.4,1.0,41.0,71.0,0.577,21.0,44.0,0.477,20.0,27.0,0.741,0.725,9.0,10.0,0.9,4.0,14.0,18.0,16.0,2.0,5.0,6.0,8.0,112.0,
2023-24,29,BOS,NBA,ECS,CLE,W (4-1),5.0,33.2,14.0,4.0,4.4,0.4,0.8,24.0,63.0,0.381,16.0,41.0,0.39,8.0,22.0,0.364,0.508,6.0,7.0,0.857,2.0,18.0,20.0,22.0,2.0,4.0,2.0,11.0,70.0,
2023-24,29,BOS,NBA,ECF,IND,W (4-0),4.0,39.0,16.8,4.8,6.5,2.0,2.3,23.0,53.0,0.434,11.0,33.0,0.333,12.0,20.0,0.6,0.538,10.0,11.0,0.909,6.0,13.0,19.0,26.0,8.0,9.0,2.0,14.0,67.0,
2023-24,29,BOS,NBA,FIN,DAL,W (4-1),5.0,36.8,13.8,4.8,2.6,1.2,1.0,21.0,54.0,0.389,17.0,43.0,0.395,4.0,11.0,0.364,0.546,10.0,10.0,1.0,7.0,17.0,24.0,13.0,6.0,5.0,6.0,11.0,69.0,
2024-25,30,BOS,NBA,EC1,ORL,W (4-1),5.0,36.8,17.2,4.8,4.8,1.0,0.8,32.0,63.0,0.508,14.0,39.0,0.359,18.0,24.0,0.75,0.619,8.0,9.0,0.889,5.0,19.0,24.0,24.0,5.0,4.0,6.0,9.0,86.0,
2024-25,30,BOS,NBA,ECS,NYK,L (2-4),6.0,38.5,20.2,5.3,2.5,0.3,1.3,36.0,84.0,0.429,26.0,65.0,0.4,10.0,19.0,0.526,0.583,23.0,27.0,0.852,9.0,23.0,32.0,15.0,2.0,8.0,7.0,13.0,121.0,
6 Yrs (15 Series),6 Yrs (15 Series),6 Yrs (15 Series),6 Yrs (15 Series),6 Yrs (15 Series),6 Yrs (15 Series),10-5,83.0,29.9,13.3,3.5,2.9,0.8,0.9,378.0,829.0,0.456,187.0,477.0,0.392,191.0,352.0,0.543,0.569,158.0,185.0,0.854,55.0,232.0,287.0,241.0,64.0,75.0,91.0,167.0,1101.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),0-2,10.0,20.9,11.3,2.1,2.2,0.6,0.7,44.0,81.0,0.543,6.0,19.0,0.316,38.0,62.0,0.613,0.58,19.0,26.0,0.731,1.0,20.0,21.0,22.0,6.0,7.0,15.0,17.0,113.0,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),4-0,20.0,31.5,16.2,4.2,3.5,0.7,0.9,120.0,227.0,0.529,52.0,129.0,0.403,68.0,98.0,0.694,0.643,31.0,35.0,0.886,12.0,71.0,83.0,69.0,13.0,17.0,23.0,38.0,323.0,
ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),3-1,25.0,30.5,12.4,3.8,2.5,0.4,0.7,98.0,245.0,0.4,61.0,160.0,0.381,37.0,85.0,0.435,0.524,53.0,60.0,0.883,20.0,76.0,96.0,62.0,11.0,18.0,18.0,47.0,310.0,
ECF (3 Series),ECF (3 Series),ECF (3 Series),ECF (3 Series),ECF (3 Series),ECF (3 Series),2-1,17.0,31.4,13.4,3.2,3.6,1.4,1.5,77.0,167.0,0.461,41.0,101.0,0.406,36.0,66.0,0.545,0.584,32.0,40.0,0.8,14.0,40.0,54.0,62.0,24.0,25.0,19.0,45.0,227.0,
FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),1-1,11.0,31.2,11.6,3.0,2.4,0.9,0.7,39.0,109.0,0.358,27.0,68.0,0.397,12.0,41.0,0.293,0.482,23.0,24.0,0.958,8.0,25.0,33.0,26.0,10.0,8.0,16.0,20.0,128.0,
