Season,Team,Lg,Salary
2018-19,Golden State Warriors,NBA,"$1,644,240"
2019-20,Minnesota Timberwolves,NBA,"$1,925,880"
2020-21,New York Knicks,NBA,"$2,017,320"
Career,(may be incomplete),,"$5,587,440"
