Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2011-12,22,PHI,NBA,PF,12.0,1.0,236.0,17.1,0.566,0.0,0.197,9.5,19.1,14.1,2.4,2.3,3.5,7.0,14.4,0.4,0.5,0.9,0.191,0.0,2.6,2.6,0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,24,IND,NBA,PF,4.0,0.0,15.0,14.3,0.5,0.0,0.0,8.2,31.5,20.1,11.8,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.144,0.8,-1.0,-0.2,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,26,IND,NBA,PF,6.0,3.0,51.0,7.1,0.3,0.0,0.0,9.7,21.0,15.7,6.2,1.1,1.6,9.1,10.4,0.0,0.1,0.0,0.031,-2.1,-0.4,-2.4,0.0,
2016-17,27,IND,NBA,PF,3.0,0.0,11.0,-2.6,,,,0.0,21.7,10.7,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,-0.145,-6.8,-1.9,-8.8,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,25.0,4.0,313.0,14.7,0.529,0.0,0.16,9.1,20.1,14.5,3.4,1.9,2.9,8.0,13.3,0.4,0.6,1.0,0.151,-0.5,1.8,1.3,0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1027.0,14.7,0.529,0.0,0.16,9.1,20.1,14.5,3.4,1.9,2.9,8.0,13.3,1.2,2.0,3.2,0.151,-0.5,1.8,1.3,0.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,13.0,3.0,77.0,7.1,0.357,0.0,0.0,8.0,23.1,15.9,6.4,0.7,1.1,12.5,10.0,-0.1,0.1,0.0,0.028,-2.2,-0.7,-2.9,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,12.0,1.0,236.0,17.1,0.566,0.0,0.197,9.5,19.1,14.1,2.4,2.3,3.5,7.0,14.4,0.4,0.5,0.9,0.191,0.0,2.6,2.6,0.3,
