Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2001-02,21,DET,NBA,SF,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04,23,DEN,NBA,SF,4.0,0.0,6.5,1.0,3.8,0.267,0.0,0.8,0.0,1.0,3.0,0.333,0.267,0.0,0.0,0.3,1.0,1.3,0.0,0.5,0.0,0.5,0.8,2.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,5.0,0.0,5.6,0.8,3.2,0.25,0.0,0.6,0.0,0.8,2.6,0.308,0.25,0.0,0.0,0.2,0.8,1.0,0.0,0.4,0.0,0.6,0.6,1.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,4.0,0.0,6.5,1.0,3.8,0.267,0.0,0.8,0.0,1.0,3.0,0.333,0.267,0.0,0.0,0.3,1.0,1.3,0.0,0.5,0.0,0.5,0.8,2.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
