0
2019-20 NBA 12.1 (13th)
2021-22 NBA 12.2 (18th)
2023-24 NBA 12.8 (10th)
Active 10.9 (17th)
Career 10.9 (18th)
Career NBA 10.9 (18th)
Career Playoffs 11.5 (12th)
Career NBA Playoffs 11.5 (12th)
