Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,22,ATL,NBA,SF,38.0,1.0,371.0,47.0,98.0,0.48,1.0,18.0,0.056,46.0,80.0,0.575,0.485,6.0,16.0,0.375,14.0,45.0,59.0,28.0,8.0,5.0,16.0,21.0,101.0,0.0,
2017-18,23,ATL,NBA,SF,26.0,3.0,455.0,53.0,128.0,0.414,11.0,30.0,0.367,42.0,98.0,0.429,0.457,19.0,33.0,0.576,8.0,64.0,72.0,49.0,21.0,12.0,47.0,38.0,136.0,0.0,
2018-19,24,ATL,NBA,SG,82.0,15.0,1931.0,275.0,616.0,0.446,50.0,173.0,0.289,225.0,443.0,0.508,0.487,87.0,136.0,0.64,54.0,304.0,358.0,202.0,105.0,41.0,142.0,190.0,687.0,0.0,
2019-20,25,ATL,NBA,SG,43.0,4.0,915.0,104.0,228.0,0.456,15.0,65.0,0.231,89.0,163.0,0.546,0.489,26.0,48.0,0.542,34.0,118.0,152.0,81.0,55.0,19.0,60.0,84.0,249.0,0.0,
2020-21,26,TOR,NBA,SF,51.0,12.0,972.0,117.0,228.0,0.513,14.0,53.0,0.264,103.0,175.0,0.589,0.544,45.0,66.0,0.682,33.0,113.0,146.0,107.0,53.0,18.0,71.0,87.0,293.0,0.0,
2021-22,27,2TM,NBA,SF,56.0,20.0,1026.0,124.0,221.0,0.561,15.0,36.0,0.417,109.0,185.0,0.589,0.595,21.0,35.0,0.6,42.0,121.0,163.0,66.0,49.0,25.0,31.0,113.0,284.0,0.0,
2021-22,27,BRK,NBA,SF,48.0,20.0,949.0,121.0,213.0,0.568,15.0,36.0,0.417,106.0,177.0,0.599,0.603,21.0,35.0,0.6,38.0,114.0,152.0,60.0,47.0,25.0,30.0,104.0,278.0,0.0,
2021-22,27,MIL,NBA,SF,8.0,0.0,77.0,3.0,8.0,0.375,0.0,0.0,,3.0,8.0,0.375,0.375,0.0,0.0,,4.0,7.0,11.0,6.0,2.0,0.0,1.0,9.0,6.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,296.0,55.0,5670.0,720.0,1519.0,0.474,106.0,375.0,0.283,614.0,1144.0,0.537,0.509,204.0,334.0,0.611,185.0,765.0,950.0,533.0,291.0,120.0,367.0,533.0,1750.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,15.0,1571.0,199.0,421.0,0.474,29.0,104.0,0.283,170.0,317.0,0.537,0.509,57.0,93.0,0.611,51.0,212.0,263.0,148.0,81.0,33.0,102.0,148.0,485.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,189.0,23.0,3672.0,479.0,1070.0,0.448,77.0,286.0,0.269,402.0,784.0,0.513,0.484,138.0,233.0,0.592,110.0,531.0,641.0,360.0,189.0,77.0,265.0,333.0,1173.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,51.0,12.0,972.0,117.0,228.0,0.513,14.0,53.0,0.264,103.0,175.0,0.589,0.544,45.0,66.0,0.682,33.0,113.0,146.0,107.0,53.0,18.0,71.0,87.0,293.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,48.0,20.0,949.0,121.0,213.0,0.568,15.0,36.0,0.417,106.0,177.0,0.599,0.603,21.0,35.0,0.6,38.0,114.0,152.0,60.0,47.0,25.0,30.0,104.0,278.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,8.0,0.0,77.0,3.0,8.0,0.375,0.0,0.0,,3.0,8.0,0.375,0.375,0.0,0.0,,4.0,7.0,11.0,6.0,2.0,0.0,1.0,9.0,6.0,0.0,
