"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2021-22,21.0,PHI,NBA,22:02,6.0,10.0,0.0,1.0,6.0,10.0,2.0,3.0,4.0,8.0,10.0,2.0,1.0,4.0,2.0,6.0,13.0,14.3
2022-23,22.0,SAS,NBA,24:43,7.0,10.0,1.0,2.0,7.0,10.0,4.0,4.0,7.0,11.0,14.0,5.0,2.0,4.0,4.0,5.0,16.0,18.5
2023-24,23.0,SAS,NBA,19:25,5.0,5.0,0.0,1.0,5.0,5.0,3.0,3.0,4.0,10.0,12.0,3.0,3.0,4.0,3.0,4.0,10.0,12.1
2024-25,24.0,SAS,NBA,27:01,7.0,12.0,0.0,0.0,7.0,12.0,4.0,7.0,8.0,8.0,15.0,3.0,2.0,6.0,2.0,5.0,16.0,17.3
2025-26,25.0,MEM,NBA,15:20,2.0,5.0,0.0,0.0,2.0,5.0,1.0,2.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,3.0,4.0,6.1
Career,,,,27:01,7.0,12.0,1.0,2.0,7.0,12.0,4.0,7.0,8.0,11.0,15.0,5.0,3.0,6.0,4.0,6.0,16.0,18.5
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,SAS,NBA,27:01,7.0,12.0,1.0,2.0,7.0,12.0,4.0,7.0,8.0,11.0,15.0,5.0,3.0,6.0,4.0,5.0,16.0,18.5
1 Season,,PHI,NBA,22:02,6.0,10.0,0.0,1.0,6.0,10.0,2.0,3.0,4.0,8.0,10.0,2.0,1.0,4.0,2.0,6.0,13.0,14.3
1 Season,,MEM,NBA,15:20,2.0,5.0,0.0,0.0,2.0,5.0,1.0,2.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,3.0,4.0,6.1
