"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2012-13,22,GSW,NBA,SF,12.0,1.0,223.0,0.429,14.8,0.589,0.268,0.143,0.089,0.089,0.411,0.455,0.533,0.375,0.4,0.4,0.391,0.467,1.0,0.018,1.0,0.261,0.5,0.0,0.0,
2013-14,23,GSW,NBA,SF,7.0,4.0,228.0,0.467,16.0,0.517,0.317,0.067,0.1,0.033,0.483,0.645,0.737,0.5,0.5,0.5,0.276,0.7,1.0,0.1,6.0,0.172,0.4,2.0,0.0,
2014-15,24,GSW,NBA,PF,21.0,21.0,784.0,0.417,12.5,0.621,0.363,0.204,0.017,0.038,0.379,0.51,0.621,0.388,0.25,0.222,0.264,0.566,1.0,0.033,8.0,0.055,0.4,1.0,0.0,
2015-16,25,GSW,NBA,PF,23.0,23.0,879.0,0.431,12.7,0.623,0.384,0.145,0.058,0.036,0.377,0.471,0.575,0.25,0.313,0.5,0.365,0.457,0.974,0.069,19.0,0.058,0.333,2.0,0.0,
2016-17,26,GSW,NBA,PF,17.0,17.0,593.0,0.447,14.3,0.516,0.354,0.13,0.025,0.006,0.484,0.482,0.632,0.143,0.25,0.0,0.41,0.75,0.969,0.087,12.0,0.128,0.5,2.0,0.0,
2017-18,27,GSW,NBA,PF,21.0,21.0,819.0,0.432,12.9,0.589,0.354,0.135,0.057,0.042,0.411,0.549,0.735,0.231,0.364,0.25,0.266,0.677,0.952,0.099,16.0,0.165,0.231,0.0,0.0,
2018-19,28,GSW,NBA,PF,22.0,22.0,851.0,0.498,10.5,0.751,0.415,0.201,0.096,0.039,0.249,0.587,0.758,0.391,0.364,0.333,0.228,0.693,0.923,0.061,13.0,0.193,0.091,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,31,GSW,NBA,PF,22.0,22.0,703.0,0.479,11.0,0.729,0.139,0.5,0.063,0.028,0.271,0.581,0.8,0.528,0.556,0.5,0.205,0.852,0.875,0.097,13.0,0.385,0.2,0.0,0.0,
2022-23,32,GSW,NBA,PF,12.0,9.0,367.0,0.462,9.9,0.78,0.198,0.473,0.044,0.066,0.22,0.521,0.778,0.395,0.5,0.667,0.25,0.946,1.0,0.022,2.0,0.55,0.273,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,34,GSW,NBA,PF,12.0,12.0,389.0,0.389,16.6,0.444,0.139,0.222,0.056,0.028,0.556,0.542,0.733,0.458,0.667,0.0,0.267,0.692,1.0,0.028,3.0,0.367,0.227,1.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,169.0,152.0,5836.0,0.445,13.1,0.627,0.321,0.214,0.056,0.037,0.373,0.531,0.672,0.381,0.402,0.368,0.3,0.671,0.971,0.064,93.0,0.179,0.279,10.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,74.0,2832.0,0.445,13.1,0.627,0.321,0.214,0.056,0.037,0.373,0.531,0.672,0.381,0.402,0.368,0.3,0.671,0.971,0.064,45.0,0.179,0.279,5.0,0.0,
