Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,MIN,,SAS,"W, 125-112",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1
2025-11-17,MIN,,DAL,"W, 120-96",,10,0,2,0.0,0,2,0.0,0,0,,0,3,3,3,1,0,1,3,0,0.4,-5
2025-11-14,MIN,,SAC,"W, 124-110",,1,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,0.2,-2
2025-11-09,MIN,@,SAC,"W, 144-117",,5,1,2,0.5,0,1,0.0,0,0,,1,0,1,1,0,0,0,0,2,2.4,2
2025-11-07,MIN,,UTA,"W, 137-97",,9,2,2,1.0,0,0,,2,3,0.667,0,3,3,0,0,0,2,1,6,3.5,4
