"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2019-20,19.0,PENNST,31,459,52,132,34,87,27,36,22,85,17,9,12,11,58,165,0.394,0.391,0.75,14.8,5.3,2.7,0.5
2020-21,20.0,PENNST,25,595,87,226,39,122,39,48,29,104,19,18,14,33,55,252,0.385,0.32,0.813,23.8,10.1,4.2,0.8
2021-22,21.0,PENNST,30,971,120,304,64,184,52,60,25,146,21,30,20,63,68,356,0.395,0.348,0.867,32.4,11.9,4.9,0.7
2022-23,22.0,PENNST,36,1141,165,367,92,230,88,109,33,225,31,27,21,31,79,510,0.45,0.4,0.807,31.7,14.2,6.3,0.9
Career,,,122,3166,424,1029,229,623,206,253,109,560,88,84,67,138,260,1283,0.412,0.368,0.814,26.0,10.5,4.6,0.7
