"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2006-07,20,IND,NBA,SG,46,3,556,0,59,38,3,0,-11.5,-9.9,10,5,43,4,10,4,49,4,7,
2007-08,21,IND,NBA,SF,65,3,967,0,0,25,75,1,-1.9,-0.5,32,16,94,6,46,15,138,11,28,
2008-09,22,DAL,NBA,SF,15,0,170,0,1,86,13,0,7.4,5.2,0,2,10,0,4,1,5,1,6,
2009-10,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other
2010-11,24,NYK,NBA,PF,64,11,1323,0,0,22,70,8,-0.1,-1.8,16,13,108,6,23,4,113,7,19,
2011-12,25,NJN,NBA,SF,25,6,514,0,0,43,57,0,-10.1,-4.0,3,4,21,4,7,2,42,2,7,
2012-13,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived
2013-14,27,LAL,NBA,PF,36,13,751,0,1,8,91,0,0.8,8.5,8,6,42,5,7,1,78,0,8,
2014-15,28,2TM,NBA,SF,63,22,1087,0,0,56,44,0,-5.6,-3.8,18,4,80,7,17,1,103,1,10,
2014-15,28,MIA,NBA,SF,44,22,924,0,0,65,35,0,-5.3,-3.3,13,3,70,6,14,1,84,0,9,
2014-15,28,DET,NBA,SF,19,0,163,0,0,7,93,0,-7.8,-6.7,5,1,10,1,3,0,19,1,1,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,314,58,5368,0,6,33,58,2,-3.3,-1.4,87,50,398,32,114,28,528,26,85,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,15,1402,0,6,33,58,2,-3.3,-1.4,23,13,104,8,30,7,138,7,22,
,,,,,,,,,,,,,,,,,,,,,,,,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,111,6,1523,0,22,30,48,0,-5.4,-3.9,42,21,137,10,56,19,187,15,35,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,64,11,1323,0,0,22,70,8,-0.1,-1.8,16,13,108,6,23,4,113,7,19,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,44,22,924,0,0,65,35,0,-5.3,-3.3,13,3,70,6,14,1,84,0,9,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,36,13,751,0,1,8,91,0,0.8,8.5,8,6,42,5,7,1,78,0,8,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,25,6,514,0,0,43,57,0,-10.1,-4.0,3,4,21,4,7,2,42,2,7,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,19,0,163,0,0,7,93,0,-7.8,-6.7,5,1,10,1,3,0,19,1,1,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,15,0,170,0,1,86,13,0,7.4,5.2,0,2,10,0,4,1,5,1,6,
