Season,Team,Lg,Salary
2006-07,Indiana Pacers,NBA,"$1,367,760"
2007-08,Indiana Pacers,NBA,"$1,470,360"
2008-09,Dallas Mavericks,NBA,"$1,572,960"
2009-10,New Jersey Nets,NBA,"$2,416,067"
2010-11,New York Knicks,NBA,"$885,210"
2011-12,New Jersey Nets,NBA,"$3,000,000"
2012-13,Portland Trail Blazers,NBA,"$2,600,000"
2014-15,Milwaukee Bucks,NBA,"$1,227,985"
Career,(may be incomplete),,"$14,540,342"
