Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,21,BOS,NBA,SF,29,0,216,8.9,14.3,.621,0.0,0.2,.000,8.9,14.0,.632,.621,3.9,5.7,.696,2.0,5.2,7.1,3.2,1.5,0.5,4.4,12.5,21.6,108,104,
2009-10,22,2TM,NBA,SF,35,13,768,8.0,15.4,.517,3.3,7.7,.431,4.7,7.7,.603,.625,2.6,3.3,.796,1.0,4.9,5.9,2.7,1.5,0.2,1.9,5.5,21.9,122,113,
2009-10,22,BOS,NBA,SF,8,0,29,5.4,10.8,.500,0.0,0.0,,5.4,10.8,.500,.500,3.6,3.6,1.000,0.0,9.0,9.0,5.4,0.0,0.0,3.6,7.2,14.5,101,107,
2009-10,22,NYK,NBA,SG,27,13,739,8.1,15.6,.518,3.5,8.0,.431,4.6,7.6,.609,.628,2.6,3.2,.787,1.0,4.7,5.7,2.6,1.6,0.2,1.8,5.5,22.2,122,113,
2010-11,23,NYK,NBA,SG,61,1,784,6.7,15.1,.441,3.8,9.8,.386,2.9,5.3,.542,.566,2.0,2.8,.705,1.0,6.8,7.8,2.2,1.3,0.4,2.4,5.2,19.1,108,111,
2011-12,24,NYK,NBA,SG,32,8,620,5.7,14.2,.398,3.0,9.4,.319,2.7,4.8,.552,.503,1.4,1.7,.850,0.7,5.9,6.6,3.1,1.6,0.6,2.9,7.0,15.7,98,103,
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2013-14,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2014-15,27,MIA,NBA,SF,24,13,628,4.9,14.1,.345,3.8,11.1,.341,1.1,3.0,.361,.479,1.2,1.5,.778,0.6,6.3,6.9,2.4,2.0,0.8,2.0,6.4,14.7,96,107,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,181,35,3016,6.6,14.8,.446,3.2,8.8,.369,3.3,6.0,.560,.556,2.0,2.6,.760,0.9,5.9,6.8,2.6,1.6,0.5,2.4,6.4,18.4,107,108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,120,22,2143,6.9,15.0,.457,3.4,9.1,.380,3.4,6.0,.574,.571,2.0,2.6,.766,0.9,5.8,6.8,2.6,1.5,0.4,2.3,5.8,19.2,110,109,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,37,0,245,8.4,13.8,.609,0.0,0.2,.000,8.4,13.6,.619,.609,3.9,5.4,.720,1.7,5.6,7.4,3.5,1.3,0.4,4.3,11.9,20.8,107,105,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,24,13,628,4.9,14.1,.345,3.8,11.1,.341,1.1,3.0,.361,.479,1.2,1.5,.778,0.6,6.3,6.9,2.4,2.0,0.8,2.0,6.4,14.7,96,107,
