Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,23,IND,NBA,SG,19,1,115,9,24,.375,2,7,.286,7,17,.412,.417,3,4,.750,4,5,9,5,6,1,6,13,23,0,
2003-04,24,IND,NBA,SG,81,2,1508,123,311,.395,27,89,.303,96,222,.432,.439,124,149,.832,25,101,126,173,65,18,73,132,397,0,
2004-05,25,IND,NBA,SG,77,14,2268,275,647,.425,87,229,.380,188,418,.450,.492,176,207,.850,34,208,242,196,61,31,114,171,813,0,
2005-06,26,IND,NBA,SG,68,2,1837,233,559,.417,63,187,.337,170,372,.457,.473,122,160,.763,18,152,170,154,55,20,107,142,651,0,
2006-07,27,2TM,NBA,SG,63,12,1319,139,361,.385,39,128,.305,100,233,.429,.439,95,114,.833,23,92,115,108,48,16,67,121,412,0,
2006-07,27,TOR,NBA,SG,39,9,870,96,249,.386,32,101,.317,64,148,.432,.450,73,88,.830,16,66,82,55,30,12,50,80,297,0,
2006-07,27,POR,NBA,SG,24,3,449,43,112,.384,7,27,.259,36,85,.424,.415,22,26,.846,7,26,33,53,18,4,17,41,115,0,
2007-08,28,NYK,NBA,SG,70,26,1757,182,432,.421,74,192,.385,108,240,.450,.507,94,126,.746,30,140,170,166,48,18,78,140,532,0,
2008-09,29,LAC,NBA,SF,52,21,1495,129,317,.407,54,147,.367,75,170,.441,.492,66,81,.815,23,103,126,188,53,11,66,112,378,0,
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,430,78,10299,1090,2651,.411,346,979,.353,744,1672,.445,.476,680,841,.809,157,801,958,990,336,115,511,831,3206,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,15,1964,208,506,.411,66,187,.353,142,319,.445,.476,130,160,.809,30,153,183,189,64,22,97,158,611,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,245,19,5728,640,1541,.415,179,512,.350,461,1029,.448,.473,425,520,.817,81,466,547,528,187,70,300,458,1884,0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,70,26,1757,182,432,.421,74,192,.385,108,240,.450,.507,94,126,.746,30,140,170,166,48,18,78,140,532,0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,52,21,1495,129,317,.407,54,147,.367,75,170,.441,.492,66,81,.815,23,103,126,188,53,11,66,112,378,0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,39,9,870,96,249,.386,32,101,.317,64,148,.432,.450,73,88,.830,16,66,82,55,30,12,50,80,297,0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,24,3,449,43,112,.384,7,27,.259,36,85,.424,.415,22,26,.846,7,26,33,53,18,4,17,41,115,0,
