Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2012-13,23,CLE,NBA,C,77.0,55.0,2033.0,6.3,14.3,0.438,0.0,0.1,0.0,6.3,14.2,0.441,0.438,3.1,4.0,0.764,4.1,7.1,11.2,2.5,0.9,1.8,2.4,6.4,15.6,102.0,110.0,
2013-14,24,CLE,NBA,C,70.0,9.0,1049.0,7.7,14.3,0.538,0.0,0.0,0.0,7.7,14.2,0.54,0.538,4.3,5.9,0.719,5.1,8.8,13.9,1.8,0.9,1.9,2.9,6.7,19.6,112.0,107.0,
2014-15,25,BOS,NBA,C,82.0,59.0,1731.0,9.8,17.9,0.549,0.0,0.0,,9.8,17.9,0.549,0.549,4.4,5.4,0.823,4.2,9.2,13.5,3.3,0.5,1.5,2.2,5.9,24.1,119.0,105.0,
2015-16,26,BOS,NBA,C,60.0,3.0,710.0,9.5,19.9,0.476,0.0,0.0,,9.5,19.9,0.476,0.476,6.0,7.4,0.815,4.3,8.0,12.2,2.0,0.7,1.5,3.2,6.7,25.0,106.0,105.0,
2016-17,27,BOS,NBA,C,51.0,5.0,525.0,7.4,14.9,0.494,0.0,0.1,0.0,7.4,14.8,0.497,0.494,2.1,3.7,0.564,4.1,7.7,11.7,4.0,0.7,2.0,1.9,5.8,16.8,109.0,109.0,
2017-18,28,2TM,NBA,C,66.0,34.0,1109.0,8.3,14.8,0.56,0.4,1.2,0.357,7.8,13.5,0.578,0.575,2.5,3.5,0.722,4.9,8.6,13.5,2.1,0.7,1.5,2.1,5.6,19.5,118.0,111.0,
2017-18,28,BRK,NBA,C,42.0,33.0,703.0,8.6,15.8,0.546,0.7,1.8,0.385,7.9,14.0,0.567,0.568,2.8,4.1,0.667,4.4,9.0,13.4,1.9,0.6,1.5,2.4,5.4,20.7,113.0,111.0,
2017-18,28,MIL,NBA,C,24.0,1.0,406.0,7.6,12.9,0.59,0.0,0.2,0.0,7.6,12.7,0.602,0.59,2.1,2.3,0.895,5.8,7.9,13.6,2.3,0.9,1.7,1.5,5.9,17.3,130.0,111.0,
2018-19,29,2TM,NBA,C,6.0,1.0,93.0,8.5,15.9,0.533,0.0,0.5,0.0,8.5,15.4,0.552,0.533,7.4,9.5,0.778,5.8,6.9,12.7,2.1,0.5,1.6,2.1,10.6,24.4,123.0,111.0,
2018-19,29,ATL,NBA,C,2.0,0.0,11.0,0.0,8.4,0.0,0.0,4.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,,8.4,16.8,25.2,4.2,0.0,0.0,0.0,16.8,0.0,82.0,112.0,
2018-19,29,MEM,NBA,C,4.0,1.0,82.0,9.7,17.0,0.571,0.0,0.0,,9.7,17.0,0.571,0.571,8.5,10.9,0.778,5.5,5.5,10.9,1.8,0.6,1.8,2.4,9.7,27.9,126.0,111.0,
2019-20,30,SAS,NBA,C,2.0,0.0,4.0,11.9,47.8,0.25,0.0,0.0,,11.9,47.8,0.25,0.25,0.0,0.0,,35.8,11.9,47.8,0.0,0.0,0.0,0.0,0.0,23.9,95.0,116.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,414.0,166.0,7254.0,8.1,15.9,0.508,0.1,0.2,0.286,8.0,15.6,0.512,0.511,3.8,4.9,0.764,4.4,8.2,12.7,2.6,0.7,1.7,2.4,6.2,20.0,111.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,193.0,67.0,2966.0,9.3,17.9,0.521,0.0,0.0,0.0,9.3,17.9,0.522,0.521,4.4,5.6,0.79,4.2,8.6,12.8,3.1,0.6,1.6,2.4,6.1,23.0,114.0,105.0,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,147.0,64.0,3082.0,6.7,14.3,0.472,0.0,0.1,0.0,6.7,14.2,0.475,0.472,3.5,4.7,0.745,4.4,7.7,12.1,2.2,0.9,1.8,2.6,6.5,17.0,105.0,109.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,42.0,33.0,703.0,8.6,15.8,0.546,0.7,1.8,0.385,7.9,14.0,0.567,0.568,2.8,4.1,0.667,4.4,9.0,13.4,1.9,0.6,1.5,2.4,5.4,20.7,113.0,111.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,24.0,1.0,406.0,7.6,12.9,0.59,0.0,0.2,0.0,7.6,12.7,0.602,0.59,2.1,2.3,0.895,5.8,7.9,13.6,2.3,0.9,1.7,1.5,5.9,17.3,130.0,111.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,4.0,1.0,82.0,9.7,17.0,0.571,0.0,0.0,,9.7,17.0,0.571,0.571,8.5,10.9,0.778,5.5,5.5,10.9,1.8,0.6,1.8,2.4,9.7,27.9,126.0,111.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,2.0,0.0,11.0,0.0,8.4,0.0,0.0,4.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,,8.4,16.8,25.2,4.2,0.0,0.0,0.0,16.8,0.0,82.0,112.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,2.0,0.0,4.0,11.9,47.8,0.25,0.0,0.0,,11.9,47.8,0.25,0.25,0.0,0.0,,35.8,11.9,47.8,0.0,0.0,0.0,0.0,0.0,23.9,95.0,116.0,
