Season,Team,Lg,Salary
2005-06,Detroit Pistons,NBA,"$398,762"
2006-07,Detroit Pistons,NBA,"$839,209"
2008-09,Los Angeles Clippers,NBA,"$711,517"
Career,(may be incomplete),,"$1,949,488"
