Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,21,NJN,NBA,C,43,5,635,77,152,0.507,0,0,77,152,0.507,0.507,43,66,0.652,66,90,156,11,21,15,23,61,197,0,
1 Yr,1 Yr,1 Yr,1 Yr,,43,5,635,77,152,0.507,0,0,77,152,0.507,0.507,43,66,0.652,66,90,156,11,21,15,23,61,197,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,10,1211,147,290,0.507,0,0,147,290,0.507,0.507,82,126,0.652,126,172,297,21,40,29,44,116,376,0,
