"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,22,POR,NBA,PF,5.0,0.0,42.0,0.6,0.643,0.0,0.6,0.833,0.652,0.4,0.067,130.0,131.0,0.0,120.0,110.0,120.0,133.0,30.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,24,MEM,NBA,PF,7.0,0.0,49.0,0.364,0.364,,0.364,,0.364,0.0,0.0,81.0,76.0,,75.0,,69.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,27,NOP,NBA,PF,4.0,0.0,75.0,0.818,0.818,,0.818,1.0,0.852,0.273,0.0,182.0,169.0,,165.0,133.0,160.0,100.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,31,SAS,NBA,PF,5.0,0.0,13.0,0.667,0.0,1.0,1.0,,1.0,0.0,0.667,145.0,0.0,282.0,191.0,,179.0,0.0,186.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,21.0,0.0,179.0,0.6,0.595,0.667,0.625,0.889,0.66,0.225,0.075,132.0,122.0,188.0,125.0,118.0,122.0,77.0,25.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,7.0,0.0,49.0,0.364,0.364,,0.364,,0.364,0.0,0.0,81.0,76.0,,75.0,,69.0,0.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,5.0,0.0,42.0,0.6,0.643,0.0,0.6,0.833,0.652,0.4,0.067,130.0,131.0,0.0,120.0,110.0,120.0,133.0,30.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5.0,0.0,13.0,0.667,0.0,1.0,1.0,,1.0,0.0,0.667,145.0,0.0,282.0,191.0,,179.0,0.0,186.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,75.0,0.818,0.818,,0.818,1.0,0.852,0.273,0.0,182.0,169.0,,165.0,133.0,160.0,100.0,0.0,
