"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2008-09,21,CHA,NBA,PG,72,12,1908,.430,.424,.439,.517,.893,.587,.375,.396,94,87,120,103,116,108,123,177,21.3,62.3,
2009-10,22,CHA,NBA,PG,80,2,1472,.386,.381,.393,.467,.779,.516,.301,.409,84,78,111,93,103,95,100,184,-29.6,-27.0,
2010-11,23,CHA,NBA,PG,82,82,2757,.416,.461,.333,.474,.906,.541,.310,.348,91,95,93,95,119,100,103,157,-45.9,-0.8,
2011-12,24,CHA,NBA,PG,48,46,1408,.376,.396,.341,.438,.875,.493,.246,.368,84,83,98,90,116,93,89,163,-47.6,-37.1,
2012-13,25,IND,NBA,PG,76,5,1226,.350,.346,.353,.464,.838,.527,.337,.646,77,72,98,94,111,99,124,266,-18.9,-4.9,
2013-14,26,2TM,NBA,PG,71,9,1939,.415,.427,.401,.508,.885,.569,.316,.462,91,88,111,101,117,105,111,178,9.4,45.3,6MOY-7
2013-14,26,TOR,NBA,PG,10,0,82,.292,.462,.091,.313,1.000,.394,.250,.458,64,95,25,62,132,73,88,177,-9.1,-7.8,
2013-14,26,CHI,NBA,PG,61,9,1857,.419,.426,.411,.514,.882,.574,.318,.463,92,87,114,103,117,106,112,178,18.5,53.1,
2014-15,27,2TM,NBA,PG,82,14,1964,.399,.436,.337,.463,.868,.527,.317,.380,89,90,96,93,116,99,116,142,-42.7,-10.5,
2014-15,27,DET,NBA,PG,54,13,1287,.410,.450,.327,.463,.870,.536,.367,.325,91,93,93,93,116,100,134,121,-30.2,2.1,
