"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,22,CHA,NBA,PG,4.0,0.0,73.0,0.294,0.273,0.333,0.353,0.833,0.433,0.353,0.353,64.0,55.0,94.0,70.0,110.0,80.0,117.0,159.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,25,IND,NBA,PG,19.0,1.0,316.0,0.38,0.348,0.396,0.514,0.806,0.579,0.437,0.676,84.0,72.0,110.0,104.0,107.0,108.0,161.0,278.0,
2013-14,26,CHI,NBA,PG,5.0,0.0,141.0,0.292,0.304,0.269,0.34,0.895,0.411,0.264,0.361,64.0,62.0,75.0,68.0,118.0,76.0,93.0,139.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,31,ORL,NBA,PG,5.0,5.0,141.0,0.488,0.5,0.476,0.61,0.875,0.666,0.39,0.512,106.0,96.0,134.0,116.0,114.0,119.0,151.0,143.0,
2019-20,32,ORL,NBA,PG,5.0,0.0,128.0,0.391,0.345,0.471,0.478,0.957,0.588,0.5,0.37,85.0,66.0,131.0,90.0,124.0,104.0,192.0,96.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,38.0,6.0,799.0,0.368,0.349,0.39,0.462,0.874,0.538,0.385,0.478,80.0,70.0,109.0,91.0,115.0,98.0,142.0,173.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,10.0,5.0,269.0,0.437,0.408,0.474,0.54,0.923,0.624,0.448,0.437,95.0,78.0,133.0,103.0,120.0,111.0,173.0,118.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,19.0,1.0,316.0,0.38,0.348,0.396,0.514,0.806,0.579,0.437,0.676,84.0,72.0,110.0,104.0,107.0,108.0,161.0,278.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,5.0,0.0,141.0,0.292,0.304,0.269,0.34,0.895,0.411,0.264,0.361,64.0,62.0,75.0,68.0,118.0,76.0,93.0,139.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,0.0,73.0,0.294,0.273,0.333,0.353,0.833,0.433,0.353,0.353,64.0,55.0,94.0,70.0,110.0,80.0,117.0,159.0,
