Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2012-13,24,GSW,NBA,PG,12.0,12.0,497.0,102.0,235.0,0.434,42.0,106.0,0.396,60.0,129.0,0.465,0.523,35.0,38.0,0.921,5.0,41.0,46.0,97.0,20.0,2.0,40.0,35.0,281.0,0.0,
2013-14,25,GSW,NBA,PG,7.0,7.0,296.0,51.0,116.0,0.44,22.0,57.0,0.386,29.0,59.0,0.492,0.534,37.0,42.0,0.881,4.0,21.0,25.0,59.0,12.0,1.0,26.0,18.0,161.0,0.0,
2014-15,26,GSW,NBA,PG,21.0,21.0,826.0,200.0,439.0,0.456,98.0,232.0,0.422,102.0,207.0,0.493,0.567,96.0,115.0,0.835,20.0,85.0,105.0,134.0,39.0,3.0,82.0,47.0,594.0,0.0,
2015-16,27,GSW,NBA,PG,18.0,17.0,614.0,148.0,338.0,0.438,80.0,198.0,0.404,68.0,140.0,0.486,0.556,76.0,83.0,0.916,14.0,85.0,99.0,93.0,26.0,5.0,75.0,39.0,452.0,0.0,
2016-17,28,GSW,NBA,PG,17.0,17.0,601.0,151.0,312.0,0.484,72.0,172.0,0.419,79.0,140.0,0.564,0.599,103.0,114.0,0.904,22.0,84.0,106.0,114.0,34.0,4.0,58.0,37.0,477.0,1.0,
2017-18,29,GSW,NBA,PG,15.0,14.0,555.0,137.0,304.0,0.451,64.0,162.0,0.395,73.0,142.0,0.514,0.556,45.0,47.0,0.957,9.0,82.0,91.0,81.0,26.0,11.0,43.0,38.0,383.0,0.0,
2018-19,30,GSW,NBA,PG,22.0,22.0,846.0,190.0,431.0,0.441,92.0,244.0,0.377,98.0,187.0,0.524,0.548,148.0,157.0,0.943,17.0,115.0,132.0,126.0,24.0,4.0,66.0,68.0,620.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,33,GSW,NBA,PG,22.0,18.0,764.0,202.0,440.0,0.459,91.0,229.0,0.397,111.0,211.0,0.526,0.563,107.0,129.0,0.829,11.0,104.0,115.0,129.0,29.0,8.0,57.0,59.0,602.0,0.0,Finals MVP-1
2022-23,34,GSW,NBA,PG,13.0,13.0,493.0,145.0,311.0,0.466,57.0,157.0,0.363,88.0,154.0,0.571,0.558,49.0,58.0,0.845,9.0,58.0,67.0,79.0,13.0,6.0,42.0,34.0,396.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,36,GSW,NBA,PG,8.0,8.0,281.0,62.0,130.0,0.477,32.0,80.0,0.4,30.0,50.0,0.6,0.6,25.0,28.0,0.893,2.0,40.0,42.0,41.0,8.0,6.0,27.0,13.0,181.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,155.0,149.0,5773.0,1388.0,3056.0,0.454,650.0,1637.0,0.397,738.0,1419.0,0.52,0.561,721.0,811.0,0.889,113.0,715.0,828.0,953.0,231.0,50.0,516.0,388.0,4147.0,3.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,79.0,3054.0,734.0,1617.0,0.454,344.0,866.0,0.397,390.0,751.0,0.52,0.561,381.0,429.0,0.889,60.0,378.0,438.0,504.0,122.0,26.0,273.0,205.0,2194.0,2.0,
