"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2009-10,22,SAC,NBA,PF,52.0,4.0,654.0,0.534,3.3,1.0,0.709,0.146,0.039,0.107,0.0,0.534,0.616,0.333,0.5,0.273,,0.527,0.049,4.0,,0.0,0.0,
2010-11,23,MIL,NBA,C,63.0,6.0,677.0,0.511,3.8,1.0,0.66,0.223,0.085,0.032,0.0,0.511,0.581,0.333,0.5,0.333,,0.625,0.053,5.0,,0.0,0.0,
2011-12,24,MIL,NBA,PF,35.0,0.0,239.0,0.333,7.0,0.978,0.6,0.089,0.089,0.2,0.022,0.341,0.407,0.0,0.5,0.222,0.0,0.467,0.022,0.0,0.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,150.0,10.0,1570.0,0.488,4.7,0.996,0.669,0.165,0.066,0.095,0.004,0.49,0.568,0.3,0.5,0.261,0.0,0.559,0.045,9.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,5.0,858.0,0.488,4.7,0.996,0.669,0.165,0.066,0.095,0.004,0.49,0.568,0.3,0.5,0.261,0.0,0.559,0.045,5.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,98.0,6.0,916.0,0.453,5.4,0.993,0.64,0.18,0.086,0.086,0.007,0.457,0.528,0.28,0.5,0.25,0.0,0.587,0.043,5.0,0.0,0.0,0.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,52.0,4.0,654.0,0.534,3.3,1.0,0.709,0.146,0.039,0.107,0.0,0.534,0.616,0.333,0.5,0.273,,0.527,0.049,4.0,,0.0,0.0,
