Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,22,HOU,NBA,PF,2.0,0.0,12.0,3.0,9.0,0.333,0.0,3.0,0.0,3.0,6.0,0.5,0.333,3.0,6.0,0.5,0.0,6.0,6.0,0.0,0.0,0.0,3.0,3.0,9.0,
2016-17,23,HOU,NBA,C,5.0,0.0,21.0,1.7,5.1,0.333,0.0,0.0,,1.7,5.1,0.333,0.333,5.1,10.3,0.5,1.7,8.6,10.3,3.4,0.0,0.0,3.4,12.0,8.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,25,LAC,NBA,C,6.0,0.0,158.0,10.5,14.4,0.73,0.0,0.2,0.0,10.5,14.1,0.742,0.73,4.1,5.9,0.692,2.7,4.8,7.5,3.0,0.7,0.9,1.8,4.3,25.1,
2019-20,26,LAC,NBA,C,13.0,0.0,243.0,7.0,12.1,0.573,0.1,0.7,0.2,6.8,11.4,0.597,0.579,6.1,10.1,0.603,1.6,4.0,5.6,0.7,0.7,1.0,1.8,4.1,20.1,
2020-21,27,LAL,NBA,C,4.0,0.0,39.0,7.4,12.9,0.571,0.0,0.0,,7.4,12.9,0.571,0.571,6.5,8.3,0.778,4.6,4.6,9.2,0.0,1.8,0.0,1.8,2.8,21.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,29,PHI,NBA,C,2.0,0.0,7.0,0.0,15.4,0.0,0.0,0.0,,0.0,15.4,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,32.0,0.0,480.0,7.7,12.6,0.613,0.1,0.5,0.143,7.7,12.1,0.634,0.616,5.2,8.3,0.631,2.2,4.6,6.8,1.5,0.7,0.8,1.9,4.3,20.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,19.0,0.0,401.0,8.3,13.0,0.641,0.1,0.5,0.167,8.3,12.5,0.662,0.645,5.3,8.4,0.628,2.1,4.3,6.4,1.6,0.7,1.0,1.8,4.2,22.1,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,7.0,0.0,33.0,2.2,6.5,0.333,0.0,1.1,0.0,2.2,5.5,0.4,0.333,4.4,8.7,0.5,1.1,7.6,8.7,2.2,0.0,0.0,3.3,8.7,8.7,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,4.0,0.0,39.0,7.4,12.9,0.571,0.0,0.0,,7.4,12.9,0.571,0.571,6.5,8.3,0.778,4.6,4.6,9.2,0.0,1.8,0.0,1.8,2.8,21.2,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,2.0,0.0,7.0,0.0,15.4,0.0,0.0,0.0,,0.0,15.4,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,
