"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2013-14,22,IND,NBA,SF,28.0,0.0,226.0,0.0,27.0,71.0,2.0,0.0,3.6,-1.2,6.0,3.0,10.0,1.0,3.0,2.0,30.0,0.0,2.0,
2014-15,23,IND,NBA,SF,82.0,78.0,2381.0,0.0,28.0,72.0,0.0,0.0,-3.5,-8.8,64.0,24.0,88.0,8.0,78.0,11.0,427.0,11.0,59.0,
2015-16,24,IND,NBA,SF,59.0,3.0,866.0,0.0,11.0,64.0,25.0,0.0,4.4,3.2,20.0,8.0,28.0,2.0,13.0,1.0,130.0,0.0,13.0,
2016-17,25,NOP,NBA,SF,80.0,71.0,2374.0,0.0,2.0,87.0,12.0,0.0,0.8,6.8,49.0,17.0,90.0,8.0,56.0,6.0,325.0,8.0,25.0,
2017-18,26,NOP,NBA,SF,12.0,1.0,187.0,0.0,0.0,53.0,48.0,0.0,-5.3,-7.5,5.0,2.0,16.0,1.0,2.0,2.0,53.0,0.0,3.0,
2018-19,27,NOP,NBA,SF,44.0,15.0,878.0,0.0,18.0,69.0,13.0,0.0,-6.1,-6.1,18.0,9.0,42.0,2.0,14.0,11.0,129.0,2.0,9.0,
2019-20,28,2TM,NBA,PF,59.0,4.0,1088.0,0.0,1.0,9.0,88.0,2.0,-2.6,-3.0,32.0,8.0,43.0,7.0,21.0,7.0,250.0,3.0,9.0,
2019-20,28,MEM,NBA,PF,48.0,3.0,901.0,0.0,0.0,4.0,95.0,1.0,-2.3,-2.1,24.0,6.0,38.0,7.0,14.0,7.0,222.0,1.0,6.0,
2019-20,28,MIA,NBA,PF,11.0,1.0,187.0,0.0,7.0,33.0,56.0,4.0,-4.0,-7.3,8.0,2.0,5.0,0.0,7.0,0.0,28.0,2.0,3.0,
2020-21,29,ATL,NBA,PF,71.0,16.0,1513.0,0.0,1.0,53.0,46.0,0.0,2.0,-1.0,25.0,4.0,57.0,6.0,23.0,5.0,183.0,6.0,8.0,
2021-22,30,ATL,NBA,SF,13.0,1.0,139.0,0.0,7.0,88.0,5.0,0.0,16.0,14.6,0.0,0.0,6.0,1.0,0.0,0.0,32.0,0.0,1.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,448.0,189.0,9652.0,0.0,11.0,64.0,25.0,0.0,-0.6,-1.2,219.0,75.0,380.0,36.0,210.0,45.0,1559.0,30.0,129.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,35.0,1767.0,0.0,11.0,64.0,25.0,0.0,-0.6,-1.2,40.0,14.0,70.0,7.0,38.0,8.0,285.0,5.0,24.0,
,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,169.0,81.0,3473.0,0.0,23.0,70.0,7.0,0.0,-1.1,-5.3,90.0,35.0,126.0,11.0,94.0,14.0,587.0,11.0,74.0,
NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),,136.0,87.0,3439.0,0.0,6.0,80.0,14.0,0.0,-1.3,2.7,72.0,28.0,148.0,11.0,72.0,19.0,507.0,10.0,37.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,84.0,17.0,1652.0,0.0,1.0,56.0,42.0,0.0,3.2,0.3,25.0,4.0,63.0,7.0,23.0,5.0,215.0,6.0,9.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,48.0,3.0,901.0,0.0,0.0,4.0,95.0,1.0,-2.3,-2.1,24.0,6.0,38.0,7.0,14.0,7.0,222.0,1.0,6.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,11.0,1.0,187.0,0.0,7.0,33.0,56.0,4.0,-4.0,-7.3,8.0,2.0,5.0,0.0,7.0,0.0,28.0,2.0,3.0,
