"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2013-14,22.0,IND,NBA,0:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-16,24.0,IND,NBA,34:28,3.0,5.0,3.0,4.0,2.0,4.0,10.0,10.0,2.0,5.0,6.0,3.0,1.0,0.0,2.0,4.0,13.0,11.9
2017-18,26.0,NOP,NBA,19:45,3.0,6.0,3.0,6.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,9.0,5.0
2019-20,28.0,MIA,NBA,18:02,2.0,6.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,6.1
2020-21,29.0,ATL,NBA,25:00,2.0,7.0,2.0,7.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,6.0,3.9
Career,,,,34:28,3.0,7.0,3.0,7.0,2.0,4.0,10.0,10.0,2.0,5.0,6.0,3.0,1.0,1.0,2.0,4.0,13.0,11.9
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,IND,NBA,34:28,3.0,5.0,3.0,4.0,2.0,4.0,10.0,10.0,2.0,5.0,6.0,3.0,1.0,0.0,2.0,4.0,13.0,11.9
1 Season,,ATL,NBA,25:00,2.0,7.0,2.0,7.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,6.0,3.9
1 Season,,NOP,NBA,19:45,3.0,6.0,3.0,6.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,9.0,5.0
1 Season,,MIA,NBA,18:02,2.0,6.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,6.1
