Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,MEM,@,SAC,"W, 115-107",*,29,16,20,0.8,0,0,,0,1,0.0,6,11,17,0,0,5,5,4,32,28.4,25
2025-11-28,MEM,@,LAC,"W, 112-107",*,32,2,4,0.5,0,0,,1,2,0.5,6,13,19,2,0,3,1,3,5,12.0,-2
2025-11-26,MEM,@,NOP,"W, 133-128 (OT)",*,35,10,15,0.667,0,1,0.0,1,1,1.0,5,10,15,0,1,2,2,3,21,20.2,39
2025-11-24,MEM,,DEN,"L, 115-125",*,6,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,0
2025-11-22,MEM,@,DAL,"W, 102-96",*,26,2,3,0.667,0,0,,8,8,1.0,7,8,15,3,1,4,4,5,12,17.9,13
