"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2004-05,23,WAS,NBA,SF,10.0,10.0,247.0,0.49,7.6,0.878,0.49,0.224,0.041,0.122,0.122,0.488,0.75,0.091,0.0,0.333,0.5,0.238,0.667,0.143,7.0,0.0,,0.0,0.0,
2005-06,24,WAS,NBA,PF,6.0,6.0,215.0,0.395,8.2,0.837,0.535,0.14,0.047,0.116,0.163,0.444,0.565,0.0,0.5,0.4,0.143,0.75,1.0,0.209,9.0,0.571,0.25,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,29,NYK,NBA,PF,4.0,0.0,85.0,0.478,2.3,1.0,0.826,0.13,0.043,0.0,0.0,0.478,0.474,0.667,0.0,,,0.727,,0.043,1.0,,,0.0,0.0,
2011-12,30,NYK,NBA,PF,5.0,0.0,34.0,0.167,5.5,1.0,0.5,0.333,0.0,0.167,0.0,0.167,0.0,0.0,,1.0,,1.0,,0.0,0.0,,,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,25.0,16.0,581.0,0.438,5.9,0.893,0.57,0.182,0.041,0.099,0.107,0.454,0.58,0.136,0.2,0.417,0.308,0.531,0.75,0.14,17.0,0.308,0.25,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,52.0,1906.0,0.438,5.9,0.893,0.57,0.182,0.041,0.099,0.107,0.454,0.58,0.136,0.2,0.417,0.308,0.531,0.75,0.14,56.0,0.308,0.25,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,16.0,16.0,462.0,0.446,7.9,0.859,0.511,0.185,0.043,0.12,0.141,0.468,0.66,0.059,0.25,0.364,0.308,0.459,0.75,0.174,16.0,0.308,0.25,0.0,0.0,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,9.0,0.0,119.0,0.414,3.9,1.0,0.759,0.172,0.034,0.034,0.0,0.414,0.409,0.4,0.0,1.0,,0.75,,0.034,1.0,,,0.0,0.0,
